Frecuencia (Hz)	Nivel (dB)
46,875000	-48,840122
93,750000	-48,546162
140,625000	-48,453732
187,500000	-47,985985
234,375000	-47,432880
281,250000	-46,756725
328,125000	-45,687233
375,000000	-44,111610
421,875000	-41,823895
468,750000	-37,720528
515,625000	-26,009373
562,500000	-31,535254
609,375000	-31,869198
656,250000	-28,556808
703,125000	-29,333586
750,000000	-36,161381
796,875000	-25,302769
843,750000	-33,164631
890,625000	-20,715349
937,500000	-27,759832
984,375000	-21,464094
1031,250000	-25,516609
1078,125000	-30,895302
1125,000000	-37,355141
1171,875000	-36,513500
1218,750000	-37,044945
1265,625000	-42,154942
1312,500000	-40,055756
1359,375000	-37,659130
1406,250000	-39,438129
1453,125000	-41,244461
1500,000000	-45,544819
1546,875000	-43,898254
1593,750000	-29,002504
1640,625000	-43,108570
1687,500000	-45,967392
1734,375000	-45,536144
1781,250000	-35,577614
1828,125000	-40,206314
1875,000000	-47,113438
1921,875000	-48,345749
1968,750000	-45,241173
2015,625000	-38,818882
2062,500000	-45,938164
2109,375000	-37,171768
2156,250000	-36,705238
2203,125000	-46,061432
2250,000000	-48,160351
2296,875000	-51,122696
2343,750000	-50,122845
2390,625000	-38,498203
2437,500000	-51,307514
2484,375000	-53,438965
2531,250000	-53,551693
2578,125000	-51,703945
2625,000000	-44,076298
2671,875000	-40,982994
2718,750000	-43,461029
2765,625000	-52,195347
2812,500000	-52,381256
2859,375000	-43,753471
2906,250000	-53,187004
2953,125000	-50,096294
3000,000000	-42,473297
3046,875000	-48,585331
3093,750000	-53,860058
3140,625000	-51,763798
3187,500000	-42,076027
3234,375000	-47,829445
3281,250000	-50,178734
3328,125000	-42,329071
3375,000000	-43,238503
3421,875000	-53,387463
3468,750000	-55,055389
3515,625000	-53,663589
3562,500000	-44,632668
3609,375000	-47,223228
3656,250000	-54,620632
3703,125000	-50,483593
3750,000000	-54,617989
3796,875000	-57,218334
3843,750000	-56,525684
3890,625000	-55,034664
3937,500000	-49,411739
3984,375000	-39,303558
4031,250000	-43,487484
4078,125000	-52,859070
4125,000000	-55,965481
4171,875000	-54,868683
4218,750000	-51,416656
4265,625000	-49,276184
4312,500000	-55,349564
4359,375000	-57,047630
4406,250000	-55,982876
4453,125000	-52,559273
4500,000000	-43,529743
4546,875000	-40,363953
4593,750000	-52,518986
4640,625000	-56,117924
4687,500000	-55,668907
4734,375000	-57,779888
4781,250000	-54,571362
4828,125000	-56,443577
4875,000000	-60,906673
4921,875000	-60,813675
4968,750000	-58,375961
5015,625000	-55,688690
5062,500000	-59,370747
5109,375000	-62,242943
5156,250000	-62,634136
5203,125000	-63,112511
5250,000000	-63,193161
5296,875000	-61,946861
5343,750000	-61,573013
5390,625000	-61,401127
5437,500000	-62,329021
5484,375000	-63,864624
5531,250000	-63,868568
5578,125000	-61,975304
5625,000000	-64,045418
5671,875000	-64,116013
5718,750000	-64,015579
5765,625000	-64,824821
5812,500000	-64,938126
5859,375000	-64,877670
5906,250000	-64,874336
5953,125000	-64,483772
6000,000000	-64,147087
6046,875000	-64,087845
6093,750000	-64,695290
6140,625000	-65,192299
6187,500000	-65,382256
6234,375000	-65,173859
6281,250000	-64,494576
6328,125000	-63,274632
6375,000000	-64,204216
6421,875000	-65,573288
6468,750000	-65,956429
6515,625000	-66,036850
6562,500000	-66,101379
6609,375000	-66,123856
6656,250000	-66,143074
6703,125000	-66,035942
6750,000000	-66,087860
6796,875000	-66,452431
6843,750000	-66,599922
6890,625000	-66,616409
6937,500000	-66,531464
6984,375000	-66,751770
7031,250000	-66,682518
7078,125000	-66,724892
7125,000000	-66,976662
7171,875000	-66,972092
7218,750000	-66,970894
7265,625000	-66,938614
7312,500000	-67,117371
7359,375000	-67,210854
7406,250000	-67,259895
7453,125000	-67,372627
7500,000000	-67,403412
7546,875000	-67,498085
7593,750000	-67,526375
7640,625000	-67,599434
7687,500000	-67,644073
7734,375000	-67,677422
7781,250000	-67,698784
7828,125000	-67,717056
7875,000000	-67,734985
7921,875000	-67,659096
7968,750000	-67,235825
8015,625000	-66,980370
8062,500000	-67,525772
8109,375000	-67,436646
8156,250000	-67,693382
8203,125000	-67,940178
8250,000000	-68,205040
8296,875000	-68,271317
8343,750000	-68,258499
8390,625000	-68,239861
8437,500000	-68,176010
8484,375000	-68,306808
8531,250000	-68,192696
8578,125000	-68,430878
8625,000000	-68,599564
8671,875000	-68,626976
8718,750000	-68,654991
8765,625000	-68,687187
8812,500000	-68,797676
8859,375000	-68,860580
8906,250000	-68,962135
8953,125000	-68,828819
9000,000000	-68,825386
9046,875000	-68,640770
9093,750000	-68,336182
9140,625000	-68,859581
9187,500000	-68,915352
9234,375000	-69,089684
9281,250000	-69,182800
9328,125000	-69,177025
9375,000000	-69,265549
9421,875000	-69,335442
9468,750000	-69,350380
9515,625000	-69,339844
9562,500000	-69,431732
9609,375000	-69,324112
9656,250000	-69,488327
9703,125000	-69,584145
9750,000000	-69,653183
9796,875000	-69,669640
9843,750000	-69,632736
9890,625000	-69,702171
9937,500000	-69,715401
9984,375000	-69,756859
10031,250000	-69,803139
10078,125000	-69,869194
10125,000000	-69,835823
10171,875000	-69,927773
10218,750000	-69,947128
10265,625000	-70,000488
10312,500000	-70,042427
10359,375000	-70,037796
10406,250000	-70,169106
10453,125000	-70,120895
10500,000000	-70,202347
10546,875000	-70,211395
10593,750000	-70,229500
10640,625000	-70,215019
10687,500000	-70,309128
10734,375000	-70,320137
10781,250000	-70,397621
10828,125000	-70,457687
10875,000000	-70,472824
10921,875000	-70,446388
10968,750000	-70,494743
11015,625000	-70,543190
11062,500000	-70,535126
11109,375000	-70,644127
11156,250000	-70,634682
11203,125000	-70,642616
11250,000000	-70,646400
11296,875000	-70,754044
11343,750000	-70,751778
11390,625000	-70,778152
11437,500000	-70,818291
11484,375000	-70,861458
11531,250000	-70,892128
11578,125000	-70,907166
11625,000000	-70,926208
11671,875000	-70,919800
11718,750000	-70,936661
11765,625000	-71,037880
11812,500000	-71,040787
11859,375000	-71,114037
11906,250000	-71,108879
11953,125000	-71,139610
12000,000000	-71,119507
12046,875000	-71,163353
12093,750000	-71,205063
12140,625000	-71,259293
12187,500000	-71,299324
12234,375000	-71,284111
12281,250000	-71,292664
12328,125000	-71,324928
12375,000000	-71,399132
12421,875000	-71,410347
12468,750000	-71,419640
12515,625000	-71,460220
12562,500000	-71,451912
12609,375000	-71,495331
12656,250000	-71,552460
12703,125000	-71,570572
12750,000000	-71,573692
12796,875000	-71,579559
12843,750000	-71,663986
12890,625000	-71,608856
12937,500000	-71,692924
12984,375000	-71,725426
13031,250000	-71,714844
13078,125000	-71,723381
13125,000000	-71,778526
13171,875000	-71,763382
13218,750000	-71,807693
13265,625000	-71,863869
13312,500000	-71,858635
13359,375000	-71,921638
13406,250000	-71,883209
13453,125000	-71,923462
13500,000000	-71,965034
13546,875000	-71,939423
13593,750000	-72,002640
13640,625000	-72,017578
13687,500000	-72,074852
13734,375000	-72,114990
13781,250000	-72,113129
13828,125000	-72,135635
13875,000000	-72,133171
13921,875000	-72,205170
13968,750000	-72,186790
14015,625000	-72,140518
14062,500000	-72,191666
14109,375000	-72,247932
14156,250000	-72,270294
14203,125000	-72,258003
14250,000000	-72,287399
14296,875000	-72,283386
14343,750000	-72,306473
14390,625000	-72,370277
14437,500000	-72,357719
14484,375000	-72,417725
14531,250000	-72,392952
14578,125000	-72,383583
14625,000000	-72,447823
14671,875000	-72,531532
14718,750000	-72,458977
14765,625000	-72,487991
14812,500000	-72,490669
14859,375000	-72,559120
14906,250000	-72,571182
14953,125000	-72,543335
15000,000000	-72,594284
15046,875000	-72,623024
15093,750000	-72,635841
15140,625000	-72,629654
15187,500000	-72,611595
15234,375000	-72,615402
15281,250000	-72,698456
15328,125000	-72,680702
15375,000000	-72,707558
15421,875000	-72,785362
15468,750000	-72,783577
15515,625000	-72,763100
15562,500000	-72,817253
15609,375000	-72,790665
15656,250000	-72,888824
15703,125000	-72,909584
15750,000000	-72,875465
15796,875000	-72,873383
15843,750000	-72,898941
15890,625000	-72,910339
15937,500000	-72,914421
15984,375000	-72,999123
16031,250000	-72,922882
16078,125000	-72,998779
16125,000000	-73,049515
16171,875000	-73,077065
16218,750000	-73,092125
16265,625000	-73,108887
16312,500000	-73,123100
16359,375000	-73,139854
16406,250000	-73,156425
16453,125000	-73,168976
16500,000000	-73,183029
16546,875000	-73,197723
16593,750000	-73,214523
16640,625000	-73,227402
16687,500000	-73,243484
16734,375000	-73,254433
16781,250000	-73,270531
16828,125000	-73,283707
16875,000000	-73,300224
16921,875000	-73,314308
16968,750000	-73,327423
17015,625000	-73,337738
17062,500000	-73,351669
17109,375000	-73,365410
17156,250000	-73,380493
17203,125000	-73,395073
17250,000000	-73,404846
17296,875000	-73,416870
17343,750000	-73,431343
17390,625000	-73,438637
17437,500000	-73,454620
17484,375000	-73,467072
17531,250000	-73,479477
17578,125000	-73,494362
17625,000000	-73,504646
17671,875000	-73,517830
17718,750000	-73,530540
17765,625000	-73,542900
17812,500000	-73,553230
17859,375000	-73,563187
17906,250000	-73,575836
17953,125000	-73,587822
18000,000000	-73,598244
18046,875000	-73,611778
18093,750000	-73,619171
18140,625000	-73,632271
18187,500000	-73,642921
18234,375000	-73,651871
18281,250000	-73,665306
18328,125000	-73,674156
18375,000000	-73,685654
18421,875000	-73,699501
18468,750000	-73,705444
18515,625000	-73,717766
18562,500000	-73,727417
18609,375000	-73,738205
18656,250000	-73,747520
18703,125000	-73,758972
18750,000000	-73,764824
18796,875000	-73,774765
18843,750000	-73,788048
18890,625000	-73,794624
18937,500000	-73,806328
18984,375000	-73,816429
19031,250000	-73,822357
19078,125000	-73,832359
19125,000000	-73,839806
19171,875000	-73,850807
19218,750000	-73,860176
19265,625000	-73,871559
19312,500000	-73,877098
19359,375000	-73,887207
19406,250000	-73,895210
19453,125000	-73,901413
19500,000000	-73,911377
19546,875000	-73,918449
19593,750000	-73,926270
19640,625000	-73,935997
19687,500000	-73,942421
19734,375000	-73,948601
19781,250000	-73,960403
19828,125000	-73,966042
19875,000000	-73,971725
19921,875000	-73,981178
19968,750000	-73,988075
20015,625000	-73,998062
20062,500000	-74,002502
20109,375000	-74,010498
20156,250000	-74,015442
20203,125000	-74,022301
20250,000000	-74,029755
20296,875000	-74,037392
20343,750000	-74,043716
20390,625000	-74,048744
20437,500000	-74,056717
20484,375000	-74,064285
20531,250000	-74,069901
20578,125000	-74,076218
20625,000000	-74,081161
20671,875000	-74,088829
20718,750000	-74,095490
20765,625000	-74,101074
20812,500000	-74,107140
20859,375000	-74,114517
20906,250000	-74,118347
20953,125000	-74,124016
21000,000000	-74,126801
21046,875000	-74,132019
21093,750000	-74,137299
21140,625000	-74,145958
21187,500000	-74,148613
21234,375000	-74,153984
21281,250000	-74,158676
21328,125000	-74,166397
21375,000000	-74,167252
21421,875000	-74,172768
21468,750000	-74,177773
21515,625000	-74,182434
21562,500000	-74,186707
21609,375000	-74,188759
21656,250000	-74,195129
21703,125000	-74,199501
21750,000000	-74,205269
21796,875000	-74,207466
21843,750000	-74,209503
21890,625000	-74,215111
21937,500000	-74,219215
21984,375000	-74,223923
22031,250000	-74,227188
22078,125000	-74,231133
22125,000000	-74,234863
22171,875000	-74,236702
22218,750000	-74,240761
22265,625000	-74,241928
22312,500000	-74,245293
22359,375000	-74,249023
22406,250000	-74,252609
22453,125000	-74,251984
22500,000000	-74,257973
22546,875000	-74,258553
22593,750000	-74,264725
22640,625000	-74,266380
22687,500000	-74,266602
22734,375000	-74,271332
22781,250000	-74,271904
22828,125000	-74,273811
22875,000000	-74,275742
22921,875000	-74,278244
22968,750000	-74,279472
23015,625000	-74,283592
23062,500000	-74,283989
23109,375000	-74,286659
23156,250000	-74,287956
23203,125000	-74,289345
23250,000000	-74,290016
23296,875000	-74,291229
23343,750000	-74,292343
23390,625000	-74,293053
23437,500000	-74,293983
23484,375000	-74,297699
23531,250000	-74,298050
23578,125000	-74,295784
23625,000000	-74,297356
23671,875000	-74,297997
23718,750000	-74,299202
23765,625000	-74,299042
23812,500000	-74,298500
23859,375000	-74,301308
23906,250000	-74,300148
23953,125000	-74,301277
