Frecuencia (Hz)	Nivel (dB)
46,875000	-48,301292
93,750000	-47,930172
140,625000	-47,613758
187,500000	-47,137104
234,375000	-46,347404
281,250000	-45,467098
328,125000	-44,194660
375,000000	-42,492573
421,875000	-40,023354
468,750000	-35,920559
515,625000	-24,138222
562,500000	-28,980736
609,375000	-24,365845
656,250000	-23,326120
703,125000	-29,643713
750,000000	-36,430111
796,875000	-32,857307
843,750000	-37,978031
890,625000	-26,692732
937,500000	-32,958340
984,375000	-25,570837
1031,250000	-26,135033
1078,125000	-35,880676
1125,000000	-40,250965
1171,875000	-39,134197
1218,750000	-40,992584
1265,625000	-44,303082
1312,500000	-40,538593
1359,375000	-40,018715
1406,250000	-40,006428
1453,125000	-40,574108
1500,000000	-46,837345
1546,875000	-45,494404
1593,750000	-35,400932
1640,625000	-47,890991
1687,500000	-48,011623
1734,375000	-45,191875
1781,250000	-31,534439
1828,125000	-39,282074
1875,000000	-46,720348
1921,875000	-47,152889
1968,750000	-42,330864
2015,625000	-33,728733
2062,500000	-44,944035
2109,375000	-41,015587
2156,250000	-45,323971
2203,125000	-50,968273
2250,000000	-50,807598
2296,875000	-47,711491
2343,750000	-40,626156
2390,625000	-32,008762
2437,500000	-45,616096
2484,375000	-50,643711
2531,250000	-52,453342
2578,125000	-51,625221
2625,000000	-44,577217
2671,875000	-42,289452
2718,750000	-45,327221
2765,625000	-51,757870
2812,500000	-52,205975
2859,375000	-42,681324
2906,250000	-50,963215
2953,125000	-46,456398
3000,000000	-39,497623
3046,875000	-37,220562
3093,750000	-47,644810
3140,625000	-50,951904
3187,500000	-41,803211
3234,375000	-53,300652
3281,250000	-52,864090
3328,125000	-43,230835
3375,000000	-46,507378
3421,875000	-53,784336
3468,750000	-55,633301
3515,625000	-54,541046
3562,500000	-45,535141
3609,375000	-47,644802
3656,250000	-50,533863
3703,125000	-51,420555
3750,000000	-57,223660
3796,875000	-57,393627
3843,750000	-56,662540
3890,625000	-54,471882
3937,500000	-49,306034
3984,375000	-42,768761
4031,250000	-42,489082
4078,125000	-46,257347
4125,000000	-54,640984
4171,875000	-54,758045
4218,750000	-52,226910
4265,625000	-52,192928
4312,500000	-55,633789
4359,375000	-59,377552
4406,250000	-59,244934
4453,125000	-54,864113
4500,000000	-47,374065
4546,875000	-42,204655
4593,750000	-56,212181
4640,625000	-58,200222
4687,500000	-53,474686
4734,375000	-57,745987
4781,250000	-53,418758
4828,125000	-60,195881
4875,000000	-60,876625
4921,875000	-59,067955
4968,750000	-53,378376
5015,625000	-49,658646
5062,500000	-51,111038
5109,375000	-52,128731
5156,250000	-60,633213
5203,125000	-62,503475
5250,000000	-62,615044
5296,875000	-58,112812
5343,750000	-55,985062
5390,625000	-57,217613
5437,500000	-57,443596
5484,375000	-58,564171
5531,250000	-61,321198
5578,125000	-56,980736
5625,000000	-59,607174
5671,875000	-62,375893
5718,750000	-60,396568
5765,625000	-64,025360
5812,500000	-64,866226
5859,375000	-64,752594
5906,250000	-65,384613
5953,125000	-64,774078
6000,000000	-63,708889
6046,875000	-64,004684
6093,750000	-64,489952
6140,625000	-65,489456
6187,500000	-66,101006
6234,375000	-65,896332
6281,250000	-64,730988
6328,125000	-65,538757
6375,000000	-65,394730
6421,875000	-66,329155
6468,750000	-66,710274
6515,625000	-66,828934
6562,500000	-66,750877
6609,375000	-66,843544
6656,250000	-66,288414
6703,125000	-65,243912
6750,000000	-66,853752
6796,875000	-67,191750
6843,750000	-67,282455
6890,625000	-67,258667
6937,500000	-67,459236
6984,375000	-67,480064
7031,250000	-67,523781
7078,125000	-67,560547
7125,000000	-67,334702
7171,875000	-67,064812
7218,750000	-67,406830
7265,625000	-67,049713
7312,500000	-67,320023
7359,375000	-67,747772
7406,250000	-68,084526
7453,125000	-68,087486
7500,000000	-68,157562
7546,875000	-68,233849
7593,750000	-68,331429
7640,625000	-68,337532
7687,500000	-68,429291
7734,375000	-68,427795
7781,250000	-68,476585
7828,125000	-68,513443
7875,000000	-68,489578
7921,875000	-68,469879
7968,750000	-68,325020
8015,625000	-68,330910
8062,500000	-68,524429
8109,375000	-68,496429
8156,250000	-68,666039
