Frecuencia (Hz)	Nivel (dB)
11498,730469	-118,051750
11541,796875	-118,818970
11584,863281	-118,220764
11627,929688	-117,992195
11670,996094	-118,829681
11714,062500	-119,551201
11757,128906	-118,969742
11800,195313	-119,366508
11843,261719	-118,935562
11886,328125	-119,199966
11929,394531	-118,823776
11972,460938	-118,397072
12015,527344	-118,886398
12058,593750	-118,413078
12101,660156	-118,503136
12144,726563	-118,505722
12187,792969	-118,726494
12230,859375	-118,823425
12273,925781	-119,052826
12316,992188	-118,869461
12360,058594	-118,672852
12403,125000	-118,591759
12446,191406	-118,668701
12489,257813	-118,772507
12532,324219	-117,760941
12575,390625	-118,039764
12618,457031	-118,969856
12661,523438	-118,423676
12704,589844	-118,502792
12747,656250	-118,947403
12790,722656	-118,590424
12833,789063	-119,642876
12876,855469	-119,107903
12919,921875	-119,310814
12962,988281	-119,105072
13006,054688	-118,589714
13049,121094	-117,725327
13092,187500	-117,543236
13135,253906	-118,054459
13178,320313	-118,731407
13221,386719	-118,896736
13264,453125	-119,595818
13307,519531	-118,293312
13350,585938	-118,497368
13393,652344	-119,440605
13436,718750	-119,589729
13479,785156	-118,284676
13522,851563	-118,021324
13565,917969	-119,109802
13608,984375	-119,384888
13652,050781	-118,916779
13695,117188	-118,115494
13738,183594	-118,761368
13781,250000	-117,837029
13824,316406	-117,843002
13867,382813	-118,528732
13910,449219	-117,924240
13953,515625	-118,517654
13996,582031	-118,909760
14039,648438	-118,520905
14082,714844	-119,320671
14125,781250	-118,839035
14168,847656	-118,654968
14211,914063	-118,875397
14254,980469	-118,078278
14298,046875	-118,839394
14341,113281	-118,524933
14384,179688	-118,747093
14427,246094	-118,785149
14470,312500	-118,964027
14513,378906	-114,359154
14556,445313	-113,742996
14599,511719	-115,985664
14642,578125	-116,850960
14685,644531	-118,903839
14728,710938	-119,014412
14771,777344	-118,965126
14814,843750	-118,559410
14857,910156	-118,421349
14900,976563	-118,229973
14944,042969	-118,119392
14987,109375	-118,615524
15030,175781	-119,174118
15073,242188	-119,041046
15116,308594	-118,377922
15159,375000	-104,946213
15202,441406	-101,130074
15245,507813	-101,229027
15288,574219	-100,792961
15331,640625	-107,242699
15374,707031	-110,396767
15417,773438	-103,574783
15460,839844	-107,470161
15503,906250	-118,210686
15546,972656	-118,601608
15590,039063	-118,897774
15633,105469	-119,011429
15676,171875	-118,945503
15719,238281	-119,124924
15762,304688	-118,849579
15805,371094	-118,462944
15848,437500	-118,599098
15891,503906	-119,301147
15934,570313	-118,741989
15977,636719	-118,722725
16020,703125	-119,192192
16063,769531	-118,538437
16106,835938	-118,621170
16149,902344	-118,639259
16192,968750	-118,979607
16236,035156	-119,259140
16279,101563	-118,672333
16322,167969	-118,490044
16365,234375	-118,202438
16408,300781	-118,727112
16451,367188	-118,876183
16494,433594	-118,643097
16537,500000	-115,594269
16580,566406	-112,672165
16623,632813	-115,978447
16666,699219	-110,214638
16709,765625	-102,694641
16752,832031	-102,114311
16795,898438	-99,852829
16838,964844	-103,179657
16882,031250	-116,837082
16925,097656	-119,066093
16968,164063	-119,865547
17011,230469	-118,733116
17054,296875	-118,195114
17097,363281	-117,355568
17140,429688	-118,679070
17183,496094	-119,177444
17226,562500	-118,744873
17269,628906	-118,540764
17312,695313	-118,932915
17355,761719	-118,652779
17398,828125	-117,828262
17441,894531	-115,966599
17484,960938	-115,872704
17528,027344	-118,103737
17571,093750	-118,032249
17614,160156	-118,387093
17657,226563	-118,462029
17700,292969	-117,843239
