0 0 0
0 1 0
0 2 3.0445e-46
0 3 5.6665e-44
0 4 5.08003e-42
0 5 2.9218e-40
0 6 1.21154e-38
0 7 3.85881e-37
0 8 9.82199e-36
0 9 2.05239e-34
0 10 3.58931e-33
0 11 5.32961e-32
0 12 6.79339e-31
0 13 7.49734e-30
0 14 7.21277e-29
0 15 6.08177e-28
0 16 4.51437e-27
0 17 2.96051e-26
0 18 1.72045e-25
0 19 8.8827e-25
0 20 4.08402e-24
0 21 1.6759e-23
0 22 6.15231e-23
0 23 2.02581e-22
0 24 6.00166e-22
0 25 1.60574e-21
0 26 3.89736e-21
0 27 8.62758e-21
0 28 1.75271e-20
0 29 3.29004e-20
0 30 5.74796e-20
0 31 9.41611e-20
0 32 1.45702e-19
0 33 2.14467e-19
0 34 3.02294e-19
0 35 4.10466e-19
0 36 5.39742e-19
0 37 6.90368e-19
0 38 8.61985e-19
0 39 1.05344e-18
0 40 1.26253e-18
0 41 1.4857e-18
0 42 1.71792e-18
0 43 1.95264e-18
0 44 2.18201e-18
0 45 2.39728e-18
0 46 2.58936e-18
0 47 2.74951e-18
0 48 2.87004e-18
0 49 2.94491e-18
0 50 2.97031e-18
0 51 2.94491e-18
0 52 2.87004e-18
0 53 2.74951e-18
0 54 2.58936e-18
0 55 2.39728e-18
0 56 2.18201e-18
0 57 1.95264e-18
0 58 1.71792e-18
0 59 1.4857e-18
0 60 1.26253e-18
0 61 1.05344e-18
0 62 8.61985e-19
0 63 6.90368e-19
0 64 5.39742e-19
0 65 4.10466e-19
0 66 3.02294e-19
0 67 2.14467e-19
0 68 1.45702e-19
0 69 9.41611e-20
0 70 5.74796e-20
0 71 3.29004e-20
0 72 1.75271e-20
0 73 8.62758e-21
0 74 3.89736e-21
0 75 1.60574e-21
0 76 6.00166e-22
0 77 2.02581e-22
0 78 6.15231e-23
0 79 1.6759e-23
0 80 4.08402e-24
0 81 8.8827e-25
0 82 1.72045e-25
0 83 2.96051e-26
0 84 4.51437e-27
0 85 6.08177e-28
0 86 7.21277e-29
0 87 7.49734e-30
0 88 6.79339e-31
0 89 5.32961e-32
0 90 3.58931e-33
0 91 2.05239e-34
0 92 9.82199e-36
0 93 3.85881e-37
0 94 1.21154e-38
0 95 2.9218e-40
0 96 5.08003e-42
0 97 5.6665e-44
0 98 3.0445e-46
0 99 0

1 0 0
1 1 1.55332e-46
1 2 2.9513e-44
1 3 2.70227e-42
1 4 1.58815e-40
1 5 6.73253e-39
1 6 2.19342e-37
1 7 5.71387e-36
1 8 1.22262e-34
1 9 2.19071e-33
1 10 3.33469e-32
1 11 4.35991e-31
1 12 4.93822e-30
1 13 4.87833e-29
1 14 4.22597e-28
1 15 3.2242e-27
1 16 2.17415e-26
1 17 1.29955e-25
1 18 6.90229e-25
1 19 3.26458e-24
1 20 1.37775e-23
1 21 5.19894e-23
1 22 1.75809e-22
1 23 5.34212e-22
1 24 1.46339e-21
1 25 3.62872e-21
1 26 8.18576e-21
1 27 1.68987e-20
1 28 3.21425e-20
1 29 5.67508e-20
1 30 9.37418e-20
1 31 1.46022e-19
1 32 2.16182e-19
1 33 3.06452e-19
1 34 4.18794e-19
1 35 5.55023e-19
1 36 7.16831e-19
1 37 9.05624e-19
1 38 1.12214e-18
1 39 1.36592e-18
1 40 1.63476e-18
1 41 1.92428e-18
1 42 2.22772e-18
1 43 2.53605e-18
1 44 2.83839e-18
1 45 3.1227e-18
1 46 3.3766e-18
1 47 3.58833e-18
1 48 3.74763e-18
1 49 3.84657e-18
1 50 3.88012e-18
1 51 3.84657e-18
1 52 3.74763e-18
1 53 3.58833e-18
1 54 3.3766e-18
1 55 3.1227e-18
1 56 2.83839e-18
1 57 2.53605e-18
1 58 2.22772e-18
1 59 1.92428e-18
1 60 1.63476e-18
1 61 1.36592e-18
1 62 1.12214e-18
1 63 9.05624e-19
1 64 7.16831e-19
1 65 5.55023e-19
1 66 4.18794e-19
1 67 3.06452e-19
1 68 2.16182e-19
1 69 1.46022e-19
1 70 9.37418e-20
1 71 5.67508e-20
1 72 3.21425e-20
1 73 1.68987e-20
1 74 8.18576e-21
1 75 3.62872e-21
1 76 1.46339e-21
1 77 5.34212e-22
1 78 1.75809e-22
1 79 5.19894e-23
1 80 1.37775e-23
1 81 3.26458e-24
1 82 6.90229e-25
1 83 1.29955e-25
1 84 2.17415e-26
1 85 3.2242e-27
1 86 4.22597e-28
1 87 4.87833e-29
1 88 4.93822e-30
1 89 4.35991e-31
1 90 3.33469e-32
1 91 2.19071e-33
1 92 1.22262e-34
1 93 5.71387e-36
1 94 2.19342e-37
1 95 6.73253e-39
1 96 1.58815e-40
1 97 2.70227e-42
1 98 2.9513e-44
1 99 1.55332e-46

2 0 3.0445e-46
2 1 2.9513e-44
2 2 2.75841e-42
2 3 1.65543e-40
2 4 7.16883e-39
2 5 2.38672e-37
2 6 6.35592e-36
2 7 1.39079e-34
2 8 2.54936e-33
2 9 3.97118e-32
2 10 5.31483e-31
2 11 6.1637e-30
2 12 6.2358e-29
2 13 5.53292e-28
2 14 4.32386e-27
2 15 2.98621e-26
2 16 1.82764e-25
2 17 9.93455e-25
2 18 4.80518e-24
2 19 2.07157e-23
2 20 7.97293e-23
2 21 2.74426e-22
2 22 8.46492e-22
2 23 2.34614e-21
2 24 5.86278e-21
2 25 1.32673e-20
2 26 2.73398e-20
2 27 5.16476e-20
2 28 9.01419e-20
2 29 1.46617e-19
2 30 2.24314e-19
2 31 3.25917e-19
2 32 4.54015e-19
2 33 6.11831e-19
2 34 8.03832e-19
2 35 1.03585e-18
2 36 1.31452e-18
2 37 1.64603e-18
2 38 2.03455e-18
2 39 2.48062e-18
2 40 2.97996e-18
2 41 3.52292e-18
2 42 4.09466e-18
2 43 4.67599e-18
2 44 5.24472e-18
2 45 5.77733e-18
2 46 6.25062e-18
2 47 6.64335e-18
2 48 6.93759e-18
2 49 7.11977e-18
2 50 7.18145e-18
2 51 7.11977e-18
2 52 6.93759e-18
2 53 6.64335e-18
2 54 6.25062e-18
2 55 5.77733e-18
2 56 5.24472e-18
2 57 4.67599e-18
2 58 4.09466e-18
2 59 3.52292e-18
2 60 2.97996e-18
2 61 2.48062e-18
2 62 2.03455e-18
2 63 1.64603e-18
2 64 1.31452e-18
2 65 1.03585e-18
2 66 8.03832e-19
2 67 6.11831e-19
2 68 4.54015e-19
2 69 3.25917e-19
2 70 2.24314e-19
2 71 1.46617e-19
2 72 9.01419e-20
2 73 5.16476e-20
2 74 2.73398e-20
2 75 1.32673e-20
2 76 5.86278e-21
2 77 2.34614e-21
2 78 8.46492e-22
2 79 2.74426e-22
2 80 7.97293e-23
2 81 2.07157e-23
2 82 4.80518e-24
2 83 9.93455e-25
2 84 1.82764e-25
2 85 2.98621e-26
2 86 4.32386e-27
2 87 5.53292e-28
2 88 6.2358e-29
2 89 6.1637e-30
2 90 5.31483e-31
2 91 3.97118e-32
2 92 2.54936e-33
2 93 1.39079e-34
2 94 6.35592e-36
2 95 2.38672e-37
2 96 7.16883e-39
2 97 1.65543e-40
2 98 2.75841e-42
2 99 2.9513e-44

3 0 5.6665e-44
3 1 2.70227e-42
3 2 1.65543e-40
3 3 7.32124e-39
3 4 2.49035e-37
3 5 6.77872e-36
3 6 1.51681e-34
3 7 2.8444e-33
3 8 4.53479e-32
3 9 6.21422e-31
3 10 7.38198e-30
3 11 7.65275e-29
3 12 6.96009e-28
