,fft
188,-2.8864675939204427
189,-2.8821225682008684
190,-2.8956825395542776
191,-2.93743081773013
192,-2.9956454358432083
193,-2.9713501949395584
194,-2.8638284173793274
195,-2.7950707329598394
196,-2.809361141095643
197,-2.905650572949465
198,-2.992961504720577
199,-2.9200399932198837
200,-2.8257265595753176
201,-2.789616967975785
202,-2.791963240172014
203,-2.8081840126588657
204,-2.847807090805357
205,-2.9144544329736353
206,-2.8950438734369826
207,-2.765007363506591
208,-2.6780628016719685
209,-2.6859147385081674
210,-2.7987560420482427
211,-2.9299261796944256
212,-2.821484490318537
213,-2.69588849403819
214,-2.6576024891921155
215,-2.6700394266268748
216,-2.687440746292233
217,-2.71799721206589
218,-2.7945812375088965
219,-2.7918346059270567
220,-2.6239456330197517
221,-2.508527190652715
222,-2.5064149009374743
223,-2.6360746339925507
224,-2.8393599551659476
225,-2.6755843585953043
226,-2.5070752763293402
227,-2.457208694686146
228,-2.4704496874621737
229,-2.487465377743348
230,-2.5194737173739767
231,-2.627852222682962
232,-2.619117246450522
233,-2.3684451769930477
234,-2.2181240265563567
235,-2.2036582618203484
236,-2.3568948439436026
237,-2.7335493062641816
238,-2.368513247472492
239,-2.142379785346896
240,-2.074517148166479
241,-2.074824797411357
242,-2.071172906926731
243,-2.0903793176999623
244,-2.260265285244508
245,-2.106606849594629
246,-1.6789939665143714
247,-1.425685812405736
248,-1.27484631994909
249,-1.1965867918116455
250,-0.5161139223151456
251,-1.2211455472124497
252,-1.321880677120218
253,-1.4811915390054247
254,-1.6822591984517554
255,-1.8862478508990517
256,-2.144908916826369
257,-2.8139034090316644
258,-2.1329242240317328
259,-1.8981128602330606
260,-1.854051733900263
261,-1.956724760502232
262,-2.2602873485681703
263,-2.4695089329889734
264,-2.149252481502432
265,-2.0642930110693185
266,-2.123534162733579
267,-2.293776891274154
268,-2.5574829802718604
269,-3.1158257263461615
270,-2.7535603086155658
271,-2.329417377091327
272,-2.1633521903778457
273,-2.1408861225113824
274,-2.252338354041387
275,-2.4653550486530733
276,-2.384731340445763
277,-2.231717192475453
278,-2.2137320672642957
279,-2.3212843769167795
280,-2.5640336289051593
281,-3.003920048116463
282,-3.039437597903277
283,-2.5971443807467884
284,-2.3606835127300188
285,-2.2597742714713593
286,-2.2747915234884504
287,-2.3862912494982975
288,-2.4370277627028534
289,-2.3169813594539823
290,-2.2466627715740284
291,-2.2851654034317384
292,-2.4417881335162983
293,-2.7261867873988055
294,-2.933283541864985
295,-2.739194353015088
296,-2.5090027240035053
297,-2.3564477795988474
298,-2.3012431163901366
299,-2.3334837729556432
300,-2.3830910067764606
301,-2.327234405087943
302,-2.2452702789043504
303,-2.234376002723687
304,-2.313265663075353
305,-2.4752724063341187
306,-2.636372548105776
307,-2.635448051178967
308,-2.535050421412051
309,-2.417979911815028
310,-2.340436155623538
311,-2.325936828230965
312,-2.3411799626994347
313,-2.3030434161395967
314,-2.224440015429877
315,-2.1870457929197156
316,-2.221479118666081
317,-2.32288091119999
318,-2.441245207847075
319,-2.490777854983507
320,-2.4831040956611714
321,-2.4487424041286796
322,-2.3954036951623987
323,-2.359956666704585
324,-2.345821227126504
325,-2.302286592189726
326,-2.2236458298987176
327,-2.169653335718778
328,-2.1730565857348756
329,-2.2326043939041478
330,-2.315086754921977
331,-2.3668751087343045
332,-2.3913573891219757
333,-2.4188509197655192
334,-2.4285831957492334
335,-2.407184970830308
336,-2.373996767954325
337,-2.314665518365765
338,-2.227270447488717
339,-2.1578319905505956
340,-2.1377828801937837
341,-2.1680965240910184
342,-2.223541122050716
343,-2.2655273429219163
344,-2.293032129687666
345,-2.336871620436286
346,-2.395155801237151
347,-2.42379417234203
348,-2.3994075018120937
349,-2.3297020175325693
350,-2.2335720222267246
351,-2.1519999247693975
352,-2.112620688365519
353,-2.117401642311404
354,-2.147122343178684
355,-2.1742133109213095
356,-2.1973884918091175
357,-2.2414698648420677
358,-2.315534946110727
359,-2.3881136208534444
360,-2.4008278224071242
361,-2.336849301512869
362,-2.23499238549101
363,-2.144518380028279
364,-2.0923941001746615
365,-2.079820357259924
366,-2.089517743840278
367,-2.1001333765897043
368,-2.112070114431748
369,-2.1464562508028853
370,-2.216652392603579
371,-2.3080438051243477
372,-2.365473132345409
373,-2.3334795656940437
374,-2.2377519771391694
375,-2.140636586285041
376,-2.075119411965968
377,-2.044549604088157
378,-2.035118171360867
379,-2.0315210340079766
380,-2.0358851666279545
381,-2.0638858387064305
382,-2.1251439460845694
383,-2.210714705089127
384,-2.284321628994219
385,-2.2916569193830325
386,-2.223092023333185
387,-2.1320611951591943
388,-2.0607909732810916
389,-2.01715048918576
390,-1.9903560113376573
391,-1.9708174997124936
392,-1.9637567028714957
393,-1.9824663437595123
394,-2.033593916479229
395,-2.1093969379949473
396,-2.185559151197755
397,-2.222809623320196
398,-2.190728573995015
399,-2.1138082962825604
400,-2.0389924132275787
401,-1.9838535041990255
402,-1.94394561130624
403,-1.9148249122347305
404,-1.9020171598950812
405,-1.9144036465623928
406,-1.954792339980279
407,-2.0171812304475543
408,-2.088298042222358
409,-2.145645582546599
410,-2.1516154541341748
411,-2.0957395838874433
412,-2.019227469074612
413,-1.9507282375263917
414,-1.8949691037413114
415,-1.8544640913847346
416,-1.8363546902285146
417,-1.8456992732458475
418,-1.8805317090349745
419,-1.933183287928716
420,-1.9951598951814216
421,-2.0549574005293008
422,-2.0822384718811673
423,-2.048622219871679
424,-1.9770586825134093
425,-1.9021662904149168
426,-1.8377787131166587
427,-1.7909540706930374
428,-1.7676460975544477
429,-1.7701746728138164
430,-1.7958790907758786
431,-1.8399937607810608
432,-1.899294592547347
433,-1.9659171719458497
434,-2.0103936349903377
435,-1.9928064496962852
436,-1.92390136480682
437,-1.8432317180637225
438,-1.7742632363529827
439,-1.7269908595313566
440,-1.7046921908154204
441,-1.705299070963975
442,-1.7247297563025148
443,-1.7615017070298593
444,-1.817007926852428
445,-1.886927354872861
446,-1.9421658102236452
447,-1.9359209949448872
448,-1.8688974280252124
449,-1.7851483126042589
450,-1.7133123552632108
451,-1.664624445631624
452,-1.6410254639995738
453,-1.6400495206114563
454,-1.6589527692835082
455,-1.6975834421276061
456,-1.7569564674198288
457,-1.8299143734873362
458,-1.886734615770492
459,-1.8794293402025575
460,-1.809943075620651
461,-1.7256996310482613
462,-1.6565598140160365
463,-1.6101001360398117
464,-1.5857224511440158
465,-1.5817604975428765
466,-1.5992898616266726
467,-1.641280023772595
468,-1.707206645042062
469,-1.7844366821498499
470,-1.83399096122872
471,-1.8110747651138082
472,-1.7328687884266398
473,-1.6493555896981202
474,-1.5845961370992019
475,-1.5431269433175763
476,-1.5230044487150918
477,-1.5231401104966054
478,-1.5447173894247321
479,-1.5898522776605986
480,-1.6566322830433469
481,-1.7295760311437964
482,-1.766245964049133
483,-1.7294413368945372
484,-1.6488565892866518
485,-1.570014429652488
486,-1.5101148926668029
487,-1.4722696788914993
488,-1.4569510853527925
489,-1.4650704706479096
490,-1.4973231661194832
491,-1.5520367793516534
492,-1.6230144948792444
493,-1.6876480598163024
494,-1.7013973605659545
495,-1.646239279048201
496,-1.5656823178972996
497,-1.4946946319266734
498,-1.4436538675171666
499,-1.4135606677819375
500,-1.4061190045982692
501,-1.4231919316026187
502,-1.4659579346555924
503,-1.5318101776941944
504,-1.6088128673361566
505,-1.6603169368307893
506,-1.6404465059372235
507,-1.5649149878885689
508,-1.4837596297065976
509,-1.4204356173044994
510,-1.3807437838200998
511,-1.3651089469869029
512,-1.3730655905303666
513,-1.4045112212219564
514,-1.4588609212685657
515,-1.5331859917576918
516,-1.604916347298589
517,-1.6204349281147112
518,-1.5594216106393228
519,-1.4731843514019192
520,-1.3986702510252995
521,-1.347098368407463
522,-1.321222150676276
523,-1.3221276480862958
524,-1.3488555624236387
525,-1.400154999961714
526,-1.4716140601110104
527,-1.5478128250000618
528,-1.5803542501850796
529,-1.5339306694408859
530,-1.4490243766623563
531,-1.3711960348578196
532,-1.3152153415992363
533,-1.2839783089183217
534,-1.2775251406669859
535,-1.2966487875876611
536,-1.3421392262314926
537,-1.4132953996574626
538,-1.4955637112657394
539,-1.5428766851201796
540,-1.5043000397796602
541,-1.4160758066240495
542,-1.3325137209726754
543,-1.2744898544066718
544,-1.2446666600205483
545,-1.2404917779235687
546,-1.2593638750152816
547,-1.3028467094330212
548,-1.372073886588938
549,-1.4575958657719525
550,-1.5091227643032008
551,-1.4699522145700994
552,-1.3783020740718221
553,-1.2927724483225826
554,-1.2330889447733957
555,-1.2024121835842227
556,-1.2000157143037746
557,-1.2252505537974019
558,-1.2774780034120998
559,-1.3544080937255771
560,-1.4377125334687904
561,-1.4738182152738584
562,-1.419902529147216
563,-1.3269297089811616
564,-1.2479460775941753
565,-1.1952551645308844
566,-1.1693190891386256
567,-1.1699434414039451
568,-1.1999781928352233
569,-1.2616889299110194
570,-1.3501636503782761
571,-1.4341113320196424
572,-1.4446966557666245
573,-1.3651974039567019
574,-1.2699200331462404
575,-1.1984157158118327
576,-1.1570911422299122
577,-1.1442170307729866
578,-1.159507085999153
579,-1.2035243192776908
580,-1.2777807604664446
581,-1.371285984900538
582,-1.4348429648548333
583,-1.400122239699009
584,-1.304987317550582
585,-1.2169120849937447
586,-1.1551726438551335
587,-1.125191312671908
588,-1.1289211500142806
589,-1.1665616704758375
590,-1.2347374379049658
591,-1.3285898010568968
592,-1.4157969906662962
593,-1.418192772454436
594,-1.3301317036274183
595,-1.2336042480699794
596,-1.16326649292484
597,-1.122698851357891
598,-1.1141153704057347
599,-1.1390058625425257
600,-1.200045697810273
601,-1.2955548025802512
602,-1.4026298647095636
603,-1.4282931990778485
604,-1.3404870853536035
605,-1.233276779696052
606,-1.1550858877116708
607,-1.113952418729063
608,-1.1066764535145954
609,-1.1301344635919426
610,-1.1843506491394957
611,-1.2742994594152404
612,-1.3834889924067206
613,-1.4236011427956865
614,-1.337672519114001
615,-1.225362703578323
616,-1.1425440376314935
617,-1.0982818824512552
618,-1.091404623642925
619,-1.119462484168967
620,-1.183284397946057
621,-1.281790075074666
622,-1.3922638514010997
623,-1.41094989904798
624,-1.3098490990156209
625,-1.202426527894
626,-1.1301116861615164
627,-1.0935983059396446
628,-1.0891530320013496
629,-1.1215862763998536
630,-1.1979421015077656
631,-1.3147936412094487
632,-1.422351910765808
633,-1.3961524786349553
634,-1.2743329904089085
635,-1.1704036075122195
636,-1.1103106846989836
637,-1.0898096373465218
638,-1.1038270632848441
639,-1.15577305259183
640,-1.2495900896104146
641,-1.3775638209364038
642,-1.445722341805156
643,-1.3516782413268067
644,-1.226362142872441
645,-1.1377044061957473
646,-1.092239601736125
647,-1.0908667569502914
648,-1.1354290006631094
649,-1.2236857952792777
650,-1.3472114776951425
651,-1.4505080724190742
652,-1.393719502277092
653,-1.2633390779647158
654,-1.1658449804139592
655,-1.1084397514283693
656,-1.0926003053487199
657,-1.1220402363239217
658,-1.202115612863989
659,-1.3316004073702203
660,-1.4583964179530178
661,-1.4209277901861763
662,-1.2771597521282592
663,-1.1643775532995035
664,-1.105616728415313
665,-1.0972593992707553
666,-1.1310208870633784
667,-1.205573412084186
668,-1.3330436156365726
669,-1.4718016337873565
670,-1.426018675684521
671,-1.2747793102266263
672,-1.1594032182143525
673,-1.0988852607143627
674,-1.0946069041199462
675,-1.1408983980411034
676,-1.2356205697739264
677,-1.3835591531498297
678,-1.4946745450810917
679,-1.3869574656137695
680,-1.2387754424656503
681,-1.1466221659493432
682,-1.105107798994793
683,-1.108971626173968
684,-1.1686216667398526
685,-1.3032223689278006
686,-1.4889101132470446
687,-1.49092459480767
688,-1.3105754026042489
689,-1.1807639971676835
690,-1.123205272181517
691,-1.1167705074329939
692,-1.1545784371017365
693,-1.253332430943633
694,-1.4336144806774793
695,-1.5539919566993003
696,-1.3826303215264097
697,-1.2231967239052242
698,-1.137390476275145
699,-1.1121392392391494
700,-1.1493369630407888
701,-1.253563100482727
702,-1.4230926861082334
703,-1.5710473988612603
704,-1.4174090655242324
705,-1.2502528134266433
706,-1.1605669279468875
707,-1.1263850831785458
708,-1.1573184492536768
709,-1.270979696368495
710,-1.4684315999493884
711,-1.6037064711518645
712,-1.4165453010994786
713,-1.246216112994388
714,-1.1595580904085945
715,-1.1464071730461178
716,-1.1994112984069416
717,-1.323252732286142
718,-1.5559506216178578
719,-1.6235492093343764
720,-1.3854154142698785
721,-1.2301566599529112
722,-1.1576268378560122
723,-1.1759105596607435
724,-1.2736858292362705
725,-1.459822110044062
726,-1.7352080647182726
727,-1.5329392610472825
728,-1.3127216316783221
729,-1.2088455005881682
730,-1.1881223903244937
731,-1.2419407047062707
732,-1.4097502340858126
733,-1.7762673003631397
734,-1.67181304400609
735,-1.3691717796159995
736,-1.2382109908567955
737,-1.2202402472632625
738,-1.2645958936594945
739,-1.40626887763755
740,-1.8025853392677735
741,-1.765734789929714
742,-1.4035898446717936
743,-1.2575379144805512
744,-1.2313436824615098
745,-1.2986490323221433
746,-1.4959049232931219
747,-1.9633708950217927
748,-1.7142725128682426
749,-1.3900447360155803
750,-1.2831805424326843
751,-1.2583053351492886
752,-1.348057287807183
753,-1.6464110004970844
754,-2.295446375148931
755,-1.5534793673814362
756,-1.3540956606626713
757,-1.2979410961109172
758,-1.3307548448069901
759,-1.5002514357556547
760,-2.01059245109992
761,-1.7834196305684435
762,-1.4436786485311897
763,-1.3142610981097926
764,-1.33528377633041
765,-1.501187403990453
766,-1.886510038420819
767,-1.9428282155675065
768,-1.5338751671423108
769,-1.371354304148221
770,-1.3581267692052568
771,-1.5038649453842172
772,-1.9744596986332106
773,-1.8944335515961606
774,-1.5344691368876389
775,-1.4146822500313865
776,-1.4401316826343504
777,-1.5856749737233646
778,-2.4096994398645224
779,-1.8111623746342271
780,-1.485475197887316
781,-1.4727647673118351
782,-1.5603955578391164
783,-1.92857682914303
784,-2.2329363347226354
785,-1.6408971197482876
786,-1.518313704245656
787,-1.5714870912606214
788,-1.9097687900747116
789,-2.336751033958214
790,-1.7082427492972887
791,-1.6286419607531564
792,-1.635235869757012
793,-2.051308855036831
794,-2.1306039378194677
795,-1.7187830243289817
796,-1.6928545027804645
797,-1.836469845718646
798,-2.2978581121703363
799,-1.8893520950947809
800,-1.788810462429106
801,-1.7956264515965201
802,-2.3239771902486765
803,-1.9966463363284983
804,-1.918840891559113
805,-1.8683319981616884
806,-2.416896335791694
807,-2.037110879360508
808,-2.0536747232031245
809,-2.044852898126742
810,-2.597603892419117
811,-2.051065909131385
812,-2.17048548005332
813,-2.5412451008606625
814,-2.252398405429083
815,-2.440246209983166
816,-2.478030614287606
817,-3.0596167970276995
818,-2.379693515344188
819,-2.419949938918424
820,-2.6653635540899057
821,-2.4432805686920647
822,-2.39742280688674
823,-2.4196768393264305
824,-2.4471606487399975
825,-2.421074084611781
826,-2.328201550222254
827,-2.254745175554192
828,-2.221010109345152
829,-2.1867978618967507
830,-2.1198600533346776
831,-2.0327535413559716
832,-1.916599515408738
833,-1.7851636170693321
834,-1.6395071022878145
835,-1.4690797258818544
836,-1.2889719245848499
837,-1.1258891160860367
838,-1.0095096079689836
839,-0.9619234286411958
840,-1.0089278722908899
841,-1.2140017505110987
842,-1.4738177163520227
843,-1.3100341253226584
844,-1.6218539042617177
845,-1.3302843290434325
846,-1.0278226045416394
847,-1.2864547698207747
848,-1.0326105605329865
849,-0.7478314076258139
850,-0.9256926785342094
851,-0.9617191562201515
852,-0.6813933012532987
853,-0.8233706089628905
854,-0.7883170689439851
855,-0.6945011092367366
856,-0.7981401007897289
857,-0.7334702226663834
858,-0.670498869370984
859,-0.7308560168215332
860,-0.8273003663398075
861,-0.650612985821562
862,-0.6767472533423006
863,-0.7973513489919937
864,-0.854938398882682
865,-0.6572353480308654
866,-0.6669548655838512
867,-0.8574602260139725
868,-0.8520880942192461
869,-0.7119410680224554
870,-0.6997513247222669
871,-0.8055719265579213
872,-0.9737613683595101
873,-0.7293331615904957
874,-0.6698097905157497
875,-0.7784610196607422
876,-1.0093386459481082
877,-0.9035543345545339
878,-0.6854853875166688
879,-0.6521554549171633
880,-0.8122857175492857
881,-1.1805471678968518
882,-0.8701352028839897
883,-0.690192083925874
884,-0.6528725678583199
885,-0.7666501189042415
886,-1.1666717561657771
887,-0.9420232894035969
888,-0.6969588023238502
889,-0.6507966150182262
890,-0.7303763755461365
891,-0.9531588522624689
892,-1.0878547451840266
893,-0.7823985932644925
894,-0.6394243230866533
895,-0.6703553233185232
896,-0.8324580705048237
897,-1.019981839926275
898,-0.8842993372400938
899,-0.7190019559657974
900,-0.6432169423715279
901,-0.6959515951575812
902,-0.8760750055999751
903,-0.9710589078751058
904,-0.7698238462160997
905,-0.6710959623011159
906,-0.6726711037928741
907,-0.7284450197298027
908,-0.8526255682206513
909,-0.894587201129933
910,-0.7448662055723795
911,-0.6482716531813766
912,-0.660067403445577
913,-0.744109503190383
914,-0.8403788085166042
915,-0.8119301540532815
916,-0.7264405043212627
917,-0.666660882006938
918,-0.6544946796525983
919,-0.7138692087900247
920,-0.8066271747675013
921,-0.7954970763093605
922,-0.7077514887302296
923,-0.6633747954866326
924,-0.6610915435733669
925,-0.7008880429212261
926,-0.7576460531148085
927,-0.7696948300216087
928,-0.7214340478652778
929,-0.6659821344018371
930,-0.650833136885664
931,-0.6859960654975763
932,-0.7340853924259518
933,-0.7445632260801187
934,-0.7170549164770876
935,-0.6797435702690772
936,-0.6548802255150254
937,-0.666737585794313
938,-0.7041815077632694
939,-0.7304015817995831
940,-0.7190917760972333
941,-0.68314188684988
942,-0.6585804020619986
943,-0.6620578214902533
944,-0.6838797950249218
945,-0.7057830721012616
946,-0.7141030079732367
947,-0.6971593502704542
948,-0.6670617516057082
949,-0.6562943577155379
950,-0.6694285471642588
951,-0.6894228051045813
952,-0.7035592564755303
953,-0.6996969783558254
954,-0.6799856936371966
955,-0.6638048610297402
956,-0.6624995003224573
957,-0.6722761316401995
958,-0.6888532492448886
959,-0.6992917153489516
960,-0.6897792627997519
961,-0.6728016000387597
962,-0.6654548150329007
963,-0.6671829188885322
964,-0.6748813029689618
965,-0.6871086719481262
966,-0.6918048966658363
967,-0.6837277708070062
968,-0.6743032108776936
969,-0.6695934105456364
970,-0.6692929752785268
971,-0.6760331250900602
972,-0.6844587479640083
973,-0.6848738508359253
974,-0.6811964170135751
975,-0.6785512919263036
976,-0.6745536004981498
977,-0.6724580309996303
978,-0.6759270010384613
979,-0.6788413101666606
980,-0.6796054846904642
981,-0.6821331350525701
982,-0.6831382974030165
983,-0.6795038390789769
984,-0.6765214062345538
985,-0.675363784272877
986,-0.6734762397531269
987,-0.6750252371454128
988,-0.6823149979948553
989,-0.6875499954091394
990,-0.68626618690437
991,-0.6816387828285304
992,-0.6743917837272516
993,-0.6684341687422589
994,-0.6714375844420645
995,-0.6811693954997751
996,-0.6895422333189387
997,-0.6933868954847415
998,-0.689112557177218
999,-0.6753567163317413
1000,-0.6635467070071004
1001,-0.6654623392411982
1002,-0.6776881058479475
1003,-0.6919123629665869
1004,-0.7003171664202974
1005,-0.6951673974094174
1006,-0.677582485423123
1007,-0.6620060325525773
1008,-0.6594307629377707
1009,-0.6699105984348968
1010,-0.6904939375506989
1011,-0.7077517003400187
1012,-0.7033963734347437
1013,-0.6809096505413164
1014,-0.6602725632585744
1015,-0.6546257366238222
1016,-0.6635981119872814
1017,-0.6858182638023693
1018,-0.710093583593328
1019,-0.7124832077393639
1020,-0.6898925073512365
1021,-0.6629454784986425
1022,-0.6484225955317904
1023,-0.6552381892856183
1024,-0.6824660691979524
1025,-0.7119761401769616
1026,-0.7189705451898264
1027,-0.6995052148792724
1028,-0.6705166818973646
1029,-0.6486823393850818
1030,-0.6471973702522718
1031,-0.6722775387955292
1032,-0.7103625077346929
1033,-0.7299312504047731
1034,-0.7122501562735107
1035,-0.675943445828491
1036,-0.6477798851116825
1037,-0.6439554076395881
1038,-0.6659810928014336
1039,-0.7019298783005617
1040,-0.7319855420534864
1041,-0.7271396457542643
1042,-0.6882488268483518
1043,-0.6488711460053534
1044,-0.6358741044384012
1045,-0.6570035148331356
1046,-0.697475190023453
1047,-0.7331073271630507
1048,-0.7352260131420113
1049,-0.697922567719373
1050,-0.6562313345495974
1051,-0.6362543158427606
1052,-0.6458447119571333
1053,-0.6853633611244819
1054,-0.7353504268457628
1055,-0.7491059747503238
1056,-0.7092963412464154
1057,-0.6599586154065095
1058,-0.6373256249828998
1059,-0.6456318488054299
1060,-0.6800913507198473
1061,-0.7293576088865421
1062,-0.7569954747209511
1063,-0.7279661137818895
1064,-0.6739062112725038
1065,-0.637274763665797
1066,-0.6381163159292602
1067,-0.6799861764224824
1068,-0.7361662883702973
1069,-0.7618245390145179
1070,-0.7349498451345278
1071,-0.6859770442051432
1072,-0.6498993282012785
1073,-0.6394764749281716
1074,-0.6707594158605928
1075,-0.7349241658063459
1076,-0.7756954204830802
1077,-0.7491994552107987
1078,-0.6897452858468155
1079,-0.6510894502113473
1080,-0.6494323639847638
1081,-0.6775100976079631
1082,-0.7293772997868373
1083,-0.7765944856127022
1084,-0.7649287205716823
1085,-0.7058558569063362
1086,-0.6532596527969697
1087,-0.6463945443909904
1088,-0.6852758502445722
1089,-0.7422391703648731
1090,-0.780818309339576
1091,-0.764685165635447
1092,-0.7127719820610902
1093,-0.6687866542522178
1094,-0.6522591595640427
1095,-0.679743491223975
1096,-0.747448157416909
1097,-0.7962676545099259
1098,-0.769978233730926
1099,-0.7057498049874135
1100,-0.6691730335809565
1101,-0.6661041957935252
1102,-0.6882583049848067
1103,-0.7459623569038816
1104,-0.7975983406747018
1105,-0.7786540025557696
1106,-0.7132690505062437
1107,-0.6633516860182482
1108,-0.6645047671747117
1109,-0.7052115173635479
1110,-0.7648449062170334
1111,-0.8046024849611357
1112,-0.7776995985933496
1113,-0.720548380939069
1114,-0.670574743401117
1115,-0.6654754945093893
1116,-0.719372660673924
1117,-0.7973444736576175
1118,-0.8302840485912221
1119,-0.7717191903262846
1120,-0.7053591458735393
1121,-0.6745485385438097
1122,-0.6823019298224017
1123,-0.7430806022379427
1124,-0.8313191572200321
1125,-0.8433823435546257
1126,-0.7536400413915371
1127,-0.677088006556868
1128,-0.667295905481868
1129,-0.7067127677183966
1130,-0.7934140066107276
1131,-0.8640627218995952
1132,-0.8116738803981227
1133,-0.718735989103471
1134,-0.6635352980156534
1135,-0.6747282817488107
1136,-0.7554783677546667
1137,-0.87522166923344
1138,-0.881630123821086
1139,-0.7601505523546566
1140,-0.6892370530218835
1141,-0.6820916223644001
1142,-0.7421464556993824
1143,-0.8684614916800948
1144,-0.9522359708618311
1145,-0.8427520215515676
1146,-0.713045078633606
1147,-0.686657018600872
1148,-0.7523455054509736
1149,-0.8985625005793723
1150,-1.0070405038771906
1151,-0.8962588757427414
1152,-0.7624797080271095
1153,-0.7007058876349959
1154,-0.7556639929717399
1155,-0.9295800089931181
1156,-1.1104992189595655
1157,-0.9054851000708803
1158,-0.7690011552027115
1159,-0.7377781280182696
1160,-0.7921795037696167
1161,-0.9789412134169478
1162,-1.1972462182797796
1163,-0.9472796464292912
1164,-0.7609772415263113
1165,-0.7559885675183982
1166,-0.8739604489974255
1167,-1.172476667482453
1168,-1.2232136413300612
1169,-0.9268601440504479
1170,-0.7642283315699836
1171,-0.7786378019366454
1172,-0.9970965222738348
1173,-1.8258550703277985
1174,-0.9903329756156526
1175,-0.8146290504860093
1176,-0.784114972852971
1177,-0.9159239606679046
