,fft
695,-1.2303873038866124
696,-1.0432366661229386
697,-0.9108130551492692
698,-0.9059035652661893
699,-1.0324741167217175
700,-1.2342712005684746
701,-1.0984187815497715
702,-0.9364852917570771
703,-0.9053200050035237
704,-1.0068657964531227
705,-1.2218014333130078
706,-1.1457867895799443
707,-0.9633291827444928
708,-0.9124690253375981
709,-0.9997882263397491
710,-1.2188119837358793
711,-1.1798407005508227
712,-0.9831891378062237
713,-0.9225106402097013
714,-1.0098362027302088
715,-1.2357275187985248
716,-1.1951671938846005
717,-0.9908147320002041
718,-0.9374682260169358
719,-1.0398180881775203
720,-1.2662093990218959
721,-1.1840744911107097
722,-0.9923423139969516
723,-0.9616098234546234
724,-1.0816835473291295
725,-1.3000524161218276
726,-1.1567494449006048
727,-0.9924263665908402
728,-0.9920299189131659
729,-1.1427419578052387
730,-1.3312250736879516
731,-1.1143869225853673
732,-0.9959579252190216
733,-1.0369574857629307
734,-1.246831818191434
735,-1.2993690616718379
736,-1.0694569925400528
737,-1.008927221945844
738,-1.1219025458570309
739,-1.3841117252379818
740,-1.1957566094730152
741,-1.0354879419566287
742,-1.0644517584647717
743,-1.2911373750678727
744,-1.3419662259107314
745,-1.1003508163427076
746,-1.0601610227884204
747,-1.2069325325430826
748,-1.4348554781440281
749,-1.1846148581663825
750,-1.0777017007948622
751,-1.1610791253638049
752,-1.440142425006138
753,-1.255300419382678
754,-1.1033272237183456
755,-1.1494756491360163
756,-1.4288716976039804
757,-1.309436420237907
758,-1.1327469079398016
759,-1.1648041291136895
760,-1.4459171560124207
761,-1.3422445438542892
762,-1.1542217619736803
763,-1.20629179838892
764,-1.487362414587636
765,-1.3356499001634345
766,-1.1733727290697553
767,-1.279224297393052
768,-1.50712959542824
769,-1.305856275184182
770,-1.2140611657065643
771,-1.3675023647357114
772,-1.500077198339015
773,-1.2895206927626477
774,-1.2854857393689725
775,-1.4748832880450262
776,-1.444501641909248
777,-1.3039985496715483
778,-1.3806038612950227
779,-1.5539628601264128
780,-1.395235466860066
781,-1.351465963853818
782,-1.5313936146341627
783,-1.5219635359266501
784,-1.3761454747014046
785,-1.495624561319018
786,-1.6271438036680868
787,-1.4291925888100558
788,-1.4988492654469077
789,-1.6724293648350466
790,-1.4909289476212302
791,-1.5395301923856473
792,-1.6803863682795768
793,-1.555866014705468
794,-1.5935372727944617
795,-1.7034632190129622
796,-1.6164659933824406
797,-1.6483611122989257
798,-1.749721805114323
799,-1.676904529378507
800,-1.7209545618075437
801,-1.8000015178898194
802,-1.6841772974908804
803,-1.9221356898720123
804,-1.8059168566203803
805,-1.75271935903283
806,-2.098998678841234
807,-1.7129811095115262
808,-2.300923203507767
809,-1.8569811742960725
810,-2.040685084186876
811,-2.147441808873731
812,-1.9550532365268878
813,-2.4945379338793687
814,-1.9760602002260905
815,-2.4312838713579628
816,-2.062099442047058
817,-2.2727419116439065
818,-2.212649760616356
819,-2.1686906911639436
820,-2.505408120737148
821,-2.1365474337250383
822,-2.5028416629401242
823,-2.2309833267587993
824,-2.230975547757066
825,-2.3542034365760105
826,-2.196497976021842
827,-2.1898566439891933
828,-2.217322674654577
829,-2.135561057170003
830,-2.0661805881199156
831,-1.9879685337127493
832,-1.8633550394057272
833,-1.6737356457944326
834,-1.458956197988277
835,-1.2796488004132918
836,-1.1592012564114478
837,-1.1048445759222647
838,-1.0832521802538864
839,-1.0066611812695037
840,-0.9187699891369665
841,-0.9221506124630909
842,-0.9011312963637197
843,-0.8033062705986171
844,-0.8313717825483816
845,-0.7819298898168388
846,-0.7148585779992751
847,-0.7811704376256468
848,-0.6527915113503052
849,-0.7267623095311095
850,-0.6364806715793472
851,-0.647047945341941
852,-0.647476252783843
853,-0.5654211829657754
854,-0.6939178780184553
855,-0.48517002243062446
856,-0.7789881624760278
857,-0.4261924780021864
858,-0.7575095566927159
859,-0.43760641861106675
860,-0.5547463613389221
861,-0.5607802835420981
862,-0.4523362327518036
863,-0.600394359161788
864,-0.47142124996897095
865,-0.5071358442106024
866,-0.5037358632755953
867,-0.47632874622447346
868,-0.5059777627695929
869,-0.4467725948541708
870,-0.492365976679075
871,-0.4717324220688558
872,-0.4163910716671415
873,-0.4966124685920167
874,-0.44709476850935165
875,-0.4000236357788526
876,-0.48684814521776165
877,-0.43124539430585407
878,-0.39232226227209477
879,-0.47120816164174595
880,-0.4213939506588088
881,-0.38664445129547065
882,-0.4517127212938469
883,-0.4206794056259101
884,-0.3792866154966583
885,-0.42698470295722446
886,-0.4280478482664942
887,-0.3762137469418801
888,-0.3963475942472311
889,-0.4328556501830041
890,-0.38582638289963467
891,-0.36714049403324095
892,-0.42288032273009757
893,-0.4042065949280436
894,-0.3518356416925079
895,-0.3954656099471127
896,-0.42376770419805493
897,-0.3549240745765493
898,-0.3599926823027179
899,-0.42849147181957514
900,-0.38167427322119374
901,-0.3331380331438739
902,-0.3982930946458988
903,-0.42046560114554277
904,-0.33972911215870377
905,-0.34802239293635107
906,-0.42437550395172263
907,-0.3862195282370065
908,-0.32471839173145184
909,-0.37153088910050747
910,-0.4293321670234128
911,-0.357781059898158
912,-0.3241911995209324
913,-0.3913464932699135
914,-0.421354669295041
915,-0.340777964856407
916,-0.3290310994718145
917,-0.404284101683041
918,-0.40848931534692706
919,-0.33233053061811624
920,-0.3367414940821082
921,-0.4087928438826683
922,-0.3954174664240484
923,-0.3317152040648343
924,-0.34434078619726255
925,-0.40438516866525565
926,-0.3878135564342947
927,-0.33667002547431235
928,-0.34746600870810024
929,-0.3957737441856953
930,-0.3866800468325998
931,-0.34417985488088493
932,-0.3461941353477845
933,-0.38682781922029497
934,-0.3897613130676482
935,-0.3512219014907587
936,-0.3441099137737209
937,-0.37934415730377824
938,-0.3917986719655606
939,-0.35799966708727843
940,-0.34381718132614786
941,-0.3725040875632445
942,-0.390979360799954
943,-0.36444812749274147
944,-0.34641650033610394
945,-0.36615741281481495
946,-0.3867558886581964
947,-0.3713061843798332
948,-0.3514114570134367
949,-0.3603238544010784
950,-0.3808569235505934
951,-0.37723466837935404
952,-0.35811750034222
953,-0.3564496127724859
954,-0.37407403539830586
955,-0.38105865149236207
956,-0.36522958198755756
957,-0.35548302164060097
958,-0.36839912187297896
959,-0.3813056923475153
960,-0.37101542793480097
961,-0.3579903707826082
962,-0.3649051668452268
963,-0.37867720306419655
964,-0.37424320413149004
965,-0.3621727775942246
966,-0.36470868984861426
967,-0.37503709040233374
968,-0.3745246770337831
969,-0.3666903220985076
970,-0.36662080200003755
971,-0.37235630146907683
972,-0.3733687468883255
973,-0.3698608959299716
974,-0.36944852612270923
975,-0.37157405382005293
976,-0.37197849955267104
977,-0.3713481940500596
978,-0.3718340406737123
979,-0.37233053596349686
980,-0.3721497607745253
981,-0.3716318171258521
982,-0.3719839656087679
983,-0.3736245129473005
984,-0.3745555299086716
985,-0.37261489400456727
986,-0.3705168424141989
987,-0.37275543353870394
988,-0.37745821502874133
989,-0.376334329023053
990,-0.3699168168141702
991,-0.3696655428025877
992,-0.3778724266377175
993,-0.38090648390601484
994,-0.3727301552241312
995,-0.3673243431154546
996,-0.3745698339342757
997,-0.38311007590553364
998,-0.37853968728876575
999,-0.368392868082948
1000,-0.36961321173286565
1001,-0.3806420045743039
1002,-0.38409678093299454
1003,-0.37474452579959894
1004,-0.36691697320881783
1005,-0.3729297017954473
1006,-0.3850418727133612
1007,-0.38454851674738944
1008,-0.3708810824326177
1009,-0.3649606514586873
1010,-0.3776732654798033
1011,-0.39112157479900445
1012,-0.38200395520502956
1013,-0.3639974711998
1014,-0.3659214340750896
1015,-0.3876078391279124
1016,-0.3940593527772517
1017,-0.37256577492727544
1018,-0.3589970959942767
1019,-0.3748203468509232
1020,-0.39736615879269943
1021,-0.38798456786037705
1022,-0.36211313261397016
1023,-0.3614872781409307
1024,-0.3871969226609319
1025,-0.40051527062890036
1026,-0.3768853130411504
1027,-0.3565456197613208
1028,-0.36936656248018584
1029,-0.3984972883342576
1030,-0.39687273566487424
1031,-0.3657934558726794
1032,-0.35570713921345876
1033,-0.38164694687643763
1034,-0.40697884192620876
1035,-0.3866198987733739
1036,-0.35616852148574546
1037,-0.36191350858430293
1038,-0.39807328937974157
1039,-0.40658618678483005
1040,-0.3717721085415619
1041,-0.3529785463945501
1042,-0.3770277610650982
1043,-0.41067414022358806
1044,-0.39517937304964645
1045,-0.3605098020724967
1046,-0.3598988724183862
1047,-0.39456292212911914
1048,-0.41194543177476006
1049,-0.3816633041635747
1050,-0.3578336032504404
1051,-0.37223806022200256
1052,-0.40721139421539687
1053,-0.4060295899624506
1054,-0.37258129938754797
1055,-0.3602526750977757
1056,-0.3861309929499396
1057,-0.415240734376614
1058,-0.39837919976308456
1059,-0.365776656501811
1060,-0.3668745541895122
1061,-0.40244532493424967
1062,-0.4186771842091573
1063,-0.3878930379317888
1064,-0.3618727593170089
1065,-0.38009055284614285
1066,-0.4178129375635188
1067,-0.41489194984973055
1068,-0.37610608710112947
1069,-0.36427423149590704
1070,-0.39758647714121725
1071,-0.42895135679048774
1072,-0.4052339599600748
1073,-0.3660454654675845
1074,-0.3733163150021719
1075,-0.4201097117968259
1076,-0.4351426155929498
1077,-0.38760847782223273
1078,-0.36009266169857757
1079,-0.3952240073680028
1080,-0.44741711067176937
1081,-0.4218198037433457
1082,-0.36527728747945554
1083,-0.37034787004392666
1084,-0.4334815871798272
1085,-0.4546474267879796
1086,-0.38837175960663317
1087,-0.35828776555936176
1088,-0.4046828110210296
1089,-0.4676163864283452
1090,-0.42451888032136975
1091,-0.3630696536943236
1092,-0.378487668796786
1093,-0.4533524032384839
1094,-0.46182450758731086
1095,-0.3840983330644119
1096,-0.36353491706754343
1097,-0.4237505146312875
1098,-0.4832476608861814
1099,-0.41772014286953235
1100,-0.36204909084311754
1101,-0.3947316524835448
1102,-0.47972111399144
1103,-0.4550164329584162
1104,-0.3752628508130667
1105,-0.37504741510645434
1106,-0.4572632872711665
1107,-0.4846558335868822
1108,-0.4003954905307481
1109,-0.36812800401249635
1110,-0.4280303209383457
1111,-0.49687772339973113
1112,-0.43260439499229797
1113,-0.37250086482963185
1114,-0.4021439491769061
1115,-0.49031275807685404
1116,-0.46622035308803716
1117,-0.38599001613432554
1118,-0.3835866322321828
1119,-0.47192387832376187
1120,-0.4966221319878077
1121,-0.4054950661673052
1122,-0.3729524417928978
1123,-0.4505107455380072
1124,-0.5191275804844115
1125,-0.4291854727550045
1126,-0.3692118232278639
1127,-0.4318208687163193
1128,-0.5335723501503398
1129,-0.454412035549006
1130,-0.37048677588359
1131,-0.4180055397060409
1132,-0.5430337306228188
1133,-0.4779365480105022
1134,-0.37263113310521595
1135,-0.40938298218966906
1136,-0.5537729882412521
1137,-0.4954580850445801
1138,-0.3735697205223615
1139,-0.4081640765751531
1140,-0.5699003978991367
1141,-0.5040553690203978
1142,-0.373393423445604
1143,-0.41625883388665913
1144,-0.5910750678326875
1145,-0.50097011183004
1146,-0.373775956004909
1147,-0.4334914444632979
1148,-0.61235562718837
1149,-0.48808489153868084
1150,-0.37657836279764656
1151,-0.46045435357119535
1152,-0.6333598424140657
1153,-0.4694370620489846
1154,-0.3841274406393108
1155,-0.5085592963682977
1156,-0.64597856555919
1157,-0.4436271061269558
1158,-0.4086079981277553
1159,-0.5867475206760089
1160,-0.6110896638475127
1161,-0.42448292563547707
1162,-0.4615076843122784
1163,-0.6656163297658937
1164,-0.5451510824071416
1165,-0.4339057672577248
1166,-0.5422674058253547
1167,-0.68273546908745
1168,-0.49884953243408325
1169,-0.47653841429490995
1170,-0.6377336658630928
1171,-0.6259618294224198
1172,-0.48676424142852853
