,fft
308,-2.104185888075748
309,-2.1674282968517207
310,-2.0753807546490477
311,-1.937337639493308
312,-1.8556800103556685
313,-1.8519233935449901
314,-1.9233935570581036
315,-2.0478447647046125
316,-2.1489731652612973
317,-2.1133386132943257
318,-1.9853530918155018
319,-1.8806804917048556
320,-1.843070007583761
321,-1.8795439796353097
322,-1.9794270052479992
323,-2.093050956463918
324,-2.1159231729051875
325,-2.0248688788581872
326,-1.9139158098123008
327,-1.849126822590938
328,-1.8514635230629313
329,-1.9188020918760391
330,-2.02022532361201
331,-2.078441461200314
332,-2.039736981452601
333,-1.9469285358183464
334,-1.8678325279182906
335,-1.8412828566215458
336,-1.875939895506339
337,-1.953174815893855
338,-2.0186512270413868
339,-2.0212583978688916
340,-1.9664333628477217
341,-1.892831574848328
342,-1.846929557699747
343,-1.8524460545235
344,-1.9022096201991865
345,-1.9576069027530394
346,-1.9779658929329547
347,-1.9602561421487368
348,-1.9127631911725995
349,-1.862964232057094
350,-1.84604415472175
351,-1.8692464877808543
352,-1.9067485355922862
353,-1.9265809679114394
354,-1.9287072496784199
355,-1.9145677218213621
356,-1.880559848440382
357,-1.852767078721141
358,-1.8532986868986596
359,-1.870404906318883
360,-1.8798087902242648
361,-1.8844479902591418
362,-1.8932995355097852
363,-1.8889887777010639
364,-1.8672987023601104
365,-1.8526769672213592
366,-1.8499398817134878
367,-1.8443333917163984
368,-1.8408397489534634
369,-1.8562217466877724
370,-1.8795305543607619
371,-1.8805506860285497
372,-1.8621738764859437
373,-1.8420254743302025
374,-1.8191374157799087
375,-1.8017625739540266
376,-1.8108140745191543
377,-1.8472201531022503
378,-1.876848319612553
379,-1.8695997878561506
380,-1.8382426550371955
381,-1.7983775862290616
382,-1.765258623498349
383,-1.7619227973144982
384,-1.7978641154808708
385,-1.8496858104774427
386,-1.8676109858231296
387,-1.8368245882859464
388,-1.7831110173388358
389,-1.7341908467179339
390,-1.7162673958210954
391,-1.743471363486204
392,-1.8044892725706214
393,-1.8509384913966878
394,-1.834984453323398
395,-1.7735302331135905
396,-1.709763751277713
397,-1.6765654333937927
398,-1.690852860126848
399,-1.7492916584399343
400,-1.8155323412010955
401,-1.8248413602234554
402,-1.7654445724104533
403,-1.6897838528029132
404,-1.641926137773906
405,-1.6419975448542237
406,-1.6909780105648464
407,-1.7644545234506543
408,-1.8006813123744543
409,-1.755542920577941
410,-1.6736966565473188
411,-1.612990125696324
412,-1.5991639466417014
413,-1.6357857697011988
414,-1.7065800612626165
415,-1.7625660931090827
416,-1.7410761163137358
417,-1.6607120986889534
418,-1.5895994715575996
419,-1.562591448607587
420,-1.5857778819597843
421,-1.647616511902528
422,-1.712393670074975
423,-1.7164806298069468
424,-1.6457814940355389
425,-1.5676289923514983
426,-1.5285661718383932
427,-1.538185689223249
428,-1.587819787592921
429,-1.6523278238482435
430,-1.6782749294465005
431,-1.625247017933856
432,-1.5452488293066968
433,-1.4962421153993712
434,-1.4931613848099103
435,-1.5297888905606125
436,-1.5889125040013121
437,-1.630543056455796
438,-1.5998762709507262
439,-1.5232866677013774
440,-1.4664425928571818
441,-1.451619001802194
442,-1.4754963160167636
443,-1.5270174893995636
444,-1.5783268650866125
445,-1.5704856011045658
446,-1.5015474148456764
447,-1.4387298748609014
448,-1.4130323937370168
449,-1.4249088548484805
450,-1.468390869901933
451,-1.5249884810914454
452,-1.5375673772084757
453,-1.4790178687892994
454,-1.4118496618663048
455,-1.376171199735276
456,-1.3772801514878845
457,-1.4136555161043178
458,-1.4733582852973601
459,-1.5029698530338598
460,-1.4556496028586847
461,-1.3851576148269802
462,-1.3404537363210163
463,-1.332534526587899
464,-1.363704629406621
465,-1.4259856121937218
466,-1.46900658972255
467,-1.431552260714641
468,-1.3579372821897104
469,-1.305377811127597
470,-1.290715535625169
471,-1.3191103818095447
472,-1.3841430455081671
473,-1.436731377114356
474,-1.405893322823106
475,-1.3288207909698433
476,-1.2699750009624478
477,-1.2512949105849056
478,-1.2794401472021666
479,-1.347662852722939
480,-1.406208650325906
481,-1.3777303505531227
482,-1.2967123685722381
483,-1.2337035362981628
484,-1.214167280039683
485,-1.2446236712709449
486,-1.3165420697258057
487,-1.3773766191367849
488,-1.3463221678024193
489,-1.2611038165508577
490,-1.1968199766766152
491,-1.17984087781721
492,-1.2149958579898807
493,-1.2907433680108995
494,-1.3496315550215157
495,-1.3110525678782043
496,-1.2223277032801732
497,-1.1602878048442102
498,-1.1490395891216132
499,-1.1905500743337085
500,-1.2693628179656495
501,-1.3212464490965854
502,-1.270968406781377
503,-1.1806671969854465
504,-1.1244361869717991
505,-1.1214189539555302
506,-1.1701800920674603
507,-1.2505342363171368
508,-1.2897095284248141
509,-1.225234803443635
510,-1.1366228378171808
511,-1.0896622262883386
512,-1.0968368716417485
513,-1.1534997778077472
514,-1.2334124835203322
515,-1.2535263599458566
516,-1.1753896639923493
517,-1.093129314747834
518,-1.0584632918849899
519,-1.0773271838250589
520,-1.1421560585345152
521,-1.2178860552070403
522,-1.2116380579666564
523,-1.1235225625078
524,-1.0516377253299292
525,-1.0308319189619115
526,-1.0619566087608696
527,-1.1349498433167051
528,-1.198727486021713
529,-1.1604699888337897
530,-1.0691298580154234
531,-1.0110535257721711
532,-1.0054718291368525
533,-1.0506953487519772
534,-1.130816365136612
535,-1.1694425416583432
536,-1.1004942996983402
537,-1.0149073759545935
538,-0.9741749885067109
539,-0.9865616415293185
540,-1.04910514911532
541,-1.1294936284017625
542,-1.1263450493473735
543,-1.037463727056314
544,-0.9657951356347549
545,-0.9453617045781126
546,-0.9796747944876754
547,-1.0596412962607937
548,-1.1198233739653423
549,-1.0663637037926037
550,-0.9747992017972116
551,-0.9235859836723639
552,-0.928234949420584
553,-0.9886092044759146
554,-1.0758252109641473
555,-1.084625437635984
556,-0.9956713862871259
557,-0.9186171912108914
558,-0.8952201683855416
559,-0.9313595064339112
560,-1.0166415558826203
561,-1.0795324695275599
562,-1.0219720213201906
563,-0.9279409124523591
564,-0.8787402912401676
565,-0.8905865099326774
566,-0.9608840175343792
567,-1.0503460239654476
568,-1.0421777767599831
569,-0.945253370023711
570,-0.8737737906642711
571,-0.8629915766389398
572,-0.914775103179491
573,-1.0085503285927253
574,-1.0474056060269834
575,-0.9645689747678129
576,-0.8762586258343803
577,-0.8454379206223485
578,-0.8792727154956315
579,-0.9664350918684939
580,-1.0377228430244605
581,-0.9820592126478762
582,-0.8837200551201303
583,-0.8359333184856621
584,-0.8539237981137464
585,-0.9309017419422896
586,-1.0192486644418841
587,-0.9944904612783
588,-0.8928734379155172
589,-0.8315240791964855
590,-0.836321805850531
591,-0.9030972419577514
592,-0.9982851184196699
593,-1.0005705541698053
594,-0.9009271635206795
595,-0.8296525986865252
596,-0.8242218430852247
597,-0.8825297540908925
598,-0.9796956757857573
599,-1.0018008456228857
600,-0.9063876714075353
601,-0.8285650858965681
602,-0.8159831826363229
603,-0.8686777133927164
604,-0.966757423116627
605,-1.0008156354196236
606,-0.9082576897590476
607,-0.8267480971152882
608,-0.810356624072634
609,-0.8612334210573027
610,-0.9611024838771678
611,-0.9989365366804833
612,-0.905621779532622
613,-0.8231392577471296
614,-0.806805575638563
615,-0.860244873087376
616,-0.9634229612999116
617,-0.9958974948721648
618,-0.8977997768293189
619,-0.8171117057004793
620,-0.8053598207422727
621,-0.8661220047194598
622,-0.973658737510266
623,-0.9898254204776771
624,-0.8839947428463646
625,-0.8088318068837597
626,-0.8075159073130778
627,-0.8813583297694572
628,-0.9908071274240474
629,-0.9765652977337047
630,-0.8641057351970995
631,-0.8008004909450543
632,-0.8167247425139508
633,-0.9085658276128212
634,-1.0086607232853735
635,-0.9515921739798339
636,-0.8401465033544449
637,-0.7968120697430302
638,-0.8368809397619943
639,-0.9473524399168027
640,-1.0140767361182415
641,-0.9135695827101901
642,-0.8167021638439391
643,-0.8019855098024737
644,-0.8725139458270292
645,-0.9927212026095131
646,-0.9920613462493989
647,-0.8689351345177383
648,-0.8019995518061035
649,-0.8245941478326807
650,-0.9274096330203023
651,-1.0242529106370524
652,-0.9402463589133788
653,-0.8305479418490735
654,-0.8063019323225376
655,-0.8708816774537771
656,-0.993645626204504
657,-1.0041720531323846
658,-0.8780446220336056
659,-0.8101751053191307
660,-0.8346708241115162
661,-0.9400239144415518
662,-1.0308147790651072
663,-0.9339604179143852
664,-0.8303355918704682
665,-0.8177808056667184
666,-0.8943259668900471
667,-1.017645702194657
668,-0.9866622824955642
669,-0.8617197195048665
670,-0.81636716651909
671,-0.8641287296273806
672,-0.9871823311769498
673,-1.0247271454666167
674,-0.8975595498928102
675,-0.8237985667604842
676,-0.8456172349856894
677,-0.9567360165478773
678,-1.0443866516771079
679,-0.9315210723375821
680,-0.8350611129526739
681,-0.8361302146573802
682,-0.9355971915500287
683,-1.0536617880844643
684,-0.9608747355155726
685,-0.8476369832363622
686,-0.8342160032155981
687,-0.9268265421255923
688,-1.0616463910769205
689,-0.9818391182114589
690,-0.8567000113011729
691,-0.8356759145443361
692,-0.92801983279559
693,-1.071568844873331
694,-0.9904869496225274
695,-0.8595225921481597
696,-0.8402683525714467
697,-0.9411769091922546
698,-1.0869000190533127
699,-0.9865556312503877
700,-0.857653469119647
701,-0.8509525827532115
702,-0.969104133016379
703,-1.1032950563344683
704,-0.9689166069948157
705,-0.8538882630751766
706,-0.871565200838625
707,-1.0139844178524853
708,-1.106002770287494
709,-0.9396055478452578
710,-0.8543770813429761
711,-0.9076283610193648
712,-1.0750314470363953
713,-1.0768350526616408
714,-0.9074231824071285
715,-0.8678599413301398
716,-0.9663231805867702
717,-1.134159757273376
718,-1.0153539570558165
719,-0.8863308514564745
720,-0.9043163126111684
721,-1.0558067112630078
722,-1.130103051896031
723,-0.9503707175270182
724,-0.8919372885461443
725,-0.9768111918895402
726,-1.1544751262209971
727,-1.0434325619513913
728,-0.9156949055857903
729,-0.93674366352535
730,-1.098749693566096
731,-1.1358778064452137
732,-0.9629461783429534
733,-0.9282884609140811
734,-1.0441971585309402
735,-1.1901132152068117
736,-1.021460622672559
737,-0.9401573666725203
738,-1.0138465049150773
739,-1.2006916238564704
740,-1.0787254911184876
741,-0.9617999298712548
742,-1.0043838159888185
743,-1.1968500432050933
744,-1.1244182302254486
745,-0.9843476661200488
746,-1.0097059521633676
747,-1.2024431607491444
748,-1.1523751584909738
749,-1.0033406817151358
750,-1.029447562496818
751,-1.2266354069608298
752,-1.161748981077085
753,-1.019262269768722
754,-1.0644712471854165
755,-1.26487172884029
756,-1.151803487186811
757,-1.0349285240601447
758,-1.11890681279708
759,-1.2976014922103765
760,-1.1259888804563933
761,-1.0606831448426928
762,-1.2009636359766942
763,-1.2849664523535727
764,-1.1013703543807405
765,-1.1145824224723018
766,-1.3013329047786828
767,-1.2156126475889724
768,-1.1040142631252141
769,-1.2098100805660918
770,-1.3320308598257953
771,-1.147143579883981
772,-1.1603061606712548
773,-1.338903402616419
774,-1.229410107570069
775,-1.158224111580105
776,-1.2958390716156325
777,-1.3186973407183902
778,-1.186515018711424
779,-1.2760122488128514
780,-1.3805133255729363
781,-1.2309635115542994
782,-1.285201152510967
783,-1.4129066900335638
784,-1.279312111937737
785,-1.3161361315950497
786,-1.4359894523066326
787,-1.3240353042186448
788,-1.3636558805779395
789,-1.4598495428864864
790,-1.365687594525182
791,-1.4252166547398044
792,-1.4804957899809783
793,-1.412016701981374
794,-1.4983675698729344
795,-1.4899054123985573
796,-1.4722708912141687
797,-1.5839411299353499
798,-1.4946111424448165
799,-1.554456346650532
800,-1.6306328049431753
801,-1.541603684160765
802,-1.675267687249329
803,-1.596061063972044
804,-1.6399904693559235
805,-1.7480165992602252
806,-1.6654436049288524
807,-1.813562636804784
808,-1.7054730125771733
809,-1.7988900824450496
810,-1.7655702106239919
811,-1.8485762272242057
812,-1.8413066758773595
813,-1.9528178992915552
814,-1.9112841795532838
815,-2.0830052380433286
816,-1.971290295533024
817,-2.2125396521689034
818,-2.0356455211524316
819,-2.262693235667443
820,-2.1414969708404037
821,-2.176319726362431
822,-2.370187908647817
823,-2.086522001354606
824,-2.5004539033077067
825,-2.1075663333981876
826,-2.1145159750644904
827,-2.159304958832867
828,-1.9839401247067079
829,-1.900165846142992
830,-1.7998960246668974
831,-1.6291898471047115
832,-1.4269045867869279
833,-1.2198206734791517
834,-1.0320495394553346
835,-0.8894147109979389
836,-0.8114766138503784
837,-0.7997041369929677
838,-0.784910257998833
839,-0.7048234183379384
840,-0.6691762832727157
841,-0.6761273073468944
842,-0.6072258309834359
843,-0.5975055406871684
844,-0.5935556900723046
845,-0.5287315304806741
846,-0.5694134262096706
847,-0.4930220309412656
848,-0.5195253380671662
849,-0.482859098412636
850,-0.46666439924371994
851,-0.4816735830414594
852,-0.4244626054481594
853,-0.4792845622203421
854,-0.38767751923070537
855,-0.4862552593632458
856,-0.34661446472196455
857,-0.5055988052479143
858,-0.31191591849165473
859,-0.5101043200914654
860,-0.3017092186829407
861,-0.4507345605542899
862,-0.3429085751158563
863,-0.34331520943505056
864,-0.4269040436087157
865,-0.29104773202112627
866,-0.41216781851401346
867,-0.32841469907216164
868,-0.3327464017089225
869,-0.37003123864803616
870,-0.313165126933065
871,-0.3534958889932719
872,-0.31877083245810856
873,-0.33329705322537423
874,-0.33245756687461037
875,-0.2987977776266896
876,-0.3489503931354591
877,-0.3037011121307524
878,-0.29745796031771815
879,-0.3504629957392247
880,-0.2837325725440747
881,-0.30086213617730995
882,-0.34374849943488417
883,-0.2726217422538567
884,-0.30230246216928996
885,-0.33677445027889463
886,-0.26700043539600404
887,-0.30014925110946866
888,-0.3337552167478593
889,-0.26496146337382726
890,-0.2940023462411712
891,-0.33479971706540673
892,-0.2670467610760446
893,-0.2844368971811007
894,-0.33647334111508875
895,-0.27496392815940907
896,-0.2739455704439601
897,-0.33324022583471113
898,-0.28942732239304275
899,-0.26599989265592017
900,-0.3212430230743302
901,-0.30931982908264083
902,-0.2638429517407585
903,-0.30216975243448246
904,-0.3286612570617865
905,-0.2716288797627571
906,-0.2817368332498954
907,-0.33397110842350575
908,-0.2942904627960339
909,-0.2673786598835938
910,-0.31667549704741066
911,-0.32593517373282227
912,-0.2706108261147925
913,-0.2872681832387549
914,-0.33912707431509803
915,-0.2995105622743331
916,-0.268603257352589
917,-0.3153643025169393
918,-0.33644218216054284
919,-0.2806966873824501
920,-0.2812474395639408
921,-0.33681904124488743
922,-0.32093357874706063
923,-0.27437151633600976
924,-0.29996484360216713
925,-0.34504314518502743
926,-0.3062569142265144
927,-0.27744908752447056
928,-0.31782798778464255
929,-0.3431488601230859
930,-0.297332859530628
931,-0.28590702856480227
932,-0.33059601931074245
933,-0.33728707824879545
934,-0.2942379549509523
935,-0.29607563928353725
936,-0.337495803241926
937,-0.33158869685839104
938,-0.29552221492522496
939,-0.30529247471192544
940,-0.3399610374535199
941,-0.32777258182650865
942,-0.29937882820924716
943,-0.3123046484913946
944,-0.3398357425268499
945,-0.326125242559212
946,-0.3042600223815267
947,-0.3170611211789565
948,-0.33855494698104605
949,-0.32623289246221887
950,-0.30922654944852906
951,-0.3200950265787851
952,-0.33697564066974306
953,-0.3274192345957
954,-0.3138614636883626
955,-0.32203537786192205
956,-0.3354828339590141
957,-0.3290158989283886
958,-0.3180284458549839
959,-0.32342596248504285
960,-0.33418464610107107
961,-0.33049090450890994
962,-0.32167856512842635
963,-0.3246772718302635
964,-0.33309658624664806
965,-0.3314847763981532
966,-0.32475134932249283
967,-0.32606139104177845
968,-0.33227425174902436
969,-0.3318255312645103
970,-0.32714140140881787
971,-0.32770621003570766
972,-0.33185299919411304
973,-0.33152421732387427
974,-0.3286914640823579
975,-0.32956262622925825
976,-0.33200075761013215
977,-0.33076090847698075
978,-0.3292288417151072
979,-0.33138727972578225
980,-0.3328470385221346
981,-0.3298728695463748
982,-0.32866697932022526
983,-0.3327700381574779
984,-0.33440214399113966
985,-0.3293139743665715
986,-0.3271206389425164
987,-0.33321196816330745
988,-0.33647230539931205
989,-0.3295653457773827
990,-0.3249809171148812
991,-0.3322681078410444
992,-0.33858895914319986
993,-0.33099896752489144
994,-0.3228968654754411
995,-0.32973311506534275
996,-0.3399998095868847
997,-0.3337158469955209
998,-0.3216615197587889
999,-0.32582234612932315
1000,-0.33980350880719373
1001,-0.33739984076265905
1002,-0.3220393806082175
1003,-0.32124266055023293
1004,-0.33725051928681693
1005,-0.34122183227641634
1006,-0.32455599412440034
1007,-0.31708946240795816
1008,-0.3321347278502449
1009,-0.3438847975905899
1010,-0.32929217929898597
1011,-0.3146095388547607
1012,-0.3250712225880756
1013,-0.343930896273468
1014,-0.3356861562175754
1015,-0.3148983475338404
1016,-0.31743776038682314
1017,-0.3403040646696772
1018,-0.34238315394031515
1019,-0.31860014596916514
1020,-0.31100094436984266
1021,-0.33297439616255864
1022,-0.3473321461198446
1023,-0.32567298495199815
1024,-0.30746371475497963
1025,-0.3231953532382024
1026,-0.3483438801968288
1027,-0.33518772330170127
1028,-0.30809361551281467
1029,-0.31313849353653617
1030,-0.3440699485355055
1031,-0.3451923514675559
1032,-0.3134754082606613
1033,-0.3051749118481967
1034,-0.3348772660419602
1035,-0.3528959877402469
1036,-0.3233435755898327
1037,-0.3012598585685482
1038,-0.32286548534795945
1039,-0.35546007035134086
1040,-0.3363968198701345
1041,-0.3025956017110902
1042,-0.31096204100263825
1043,-0.3513299003310101
1044,-0.3501815181336154
1045,-0.3095477274522237
1046,-0.301893315438147
1047,-0.34125742748456056
1048,-0.36135832869871354
1049,-0.32165402395048187
1050,-0.2976040756550633
1051,-0.32798467282733546
1052,-0.366624965468252
1053,-0.3375098704098387
1054,-0.29907034533502624
1055,-0.31483882299841226
1056,-0.36418228037112677
1057,-0.35465927983786394
1058,-0.30640319145295036
1059,-0.3045645113798192
1060,-0.35481719062065764
1061,-0.3698640269306474
1062,-0.31907212232044924
1063,-0.29891677577009435
1064,-0.341428970084493
1065,-0.37985712833167073
1066,-0.3359112317066257
1067,-0.2986273884344175
1068,-0.3273896284715236
1069,-0.3825074077952665
1070,-0.35503633699995923
1071,-0.30361247403574876
1072,-0.3153364009405475
1073,-0.37789033327659993
1074,-0.3740888329547811
1075,-0.31337867659314583
1076,-0.3069150567610703
1077,-0.3681766809614469
1078,-0.3906488526187035
1079,-0.3271468323812012
1080,-0.30276957075962513
1081,-0.35623655404504295
1082,-0.40267066664586293
1083,-0.34368874951611206
1084,-0.3026377261659803
1085,-0.3444268931433764
1086,-0.40915436165440827
1087,-0.3615589786056672
1088,-0.3059029636764672
1089,-0.33435426510617966
1090,-0.4106068474792187
1091,-0.3794694912439352
1092,-0.3118705754741203
1093,-0.3268131980743459
1094,-0.4085461489229476
1095,-0.39629306218656657
1096,-0.3195947218511229
1097,-0.321792734394977
1098,-0.40473317250559154
1099,-0.4111633492448579
1100,-0.3280564336848676
1101,-0.3189848473427882
1102,-0.4008699414203502
1103,-0.42383091142035006
1104,-0.33650689606104495
1105,-0.3180538150781538
1106,-0.39828119390552325
1107,-0.4346091754318907
1108,-0.34416513047131336
1109,-0.3182622538565564
1110,-0.39777223326315786
1111,-0.44389596043159774
1112,-0.34974042338447897
1113,-0.3188374508246562
1114,-0.4002065008495786
1115,-0.4517227792967471
1116,-0.3520764475094926
1117,-0.31970523434222603
1118,-0.40658656995852316
1119,-0.45755152456698067
1120,-0.35048504941803654
1121,-0.32130462063234
1122,-0.41816057692991154
1123,-0.45986809060104217
1124,-0.3445639696202253
1125,-0.32503737281223144
1126,-0.4362884562567707
1127,-0.45548989677628604
1128,-0.33494534178556656
1129,-0.3336330274819622
1130,-0.4607382088301081
1131,-0.44072996357273764
1132,-0.32412742868111855
1133,-0.3509472232047838
1134,-0.48745236419172167
1135,-0.4146137400713856
1136,-0.31735246188372684
1137,-0.3817211498210965
1138,-0.5045365652005283
1139,-0.38177845099480917
1140,-0.32150612499541914
1141,-0.4281191151077829
1142,-0.4940253173340941
1143,-0.3518516969173675
1144,-0.3432421343221373
1145,-0.4829287937163875
1146,-0.45300889915002496
1147,-0.33572637746138695
1148,-0.38836129225320565
1149,-0.5180750234733421
1150,-0.401894392582171
1151,-0.3437446752328806
1152,-0.45545522999312643
1153,-0.497807792463249
1154,-0.3651241016036505
1155,-0.3839695144853642
1156,-0.5153810927081639
1157,-0.43806679249255454
1158,-0.36160571183442675
1159,-0.4539235247504648
1160,-0.5144466468892646
1161,-0.38930745292017277
1162,-0.40248719480070083
1163,-0.5239897805382296
1164,-0.4523860314079986
1165,-0.3868895757756781
1166,-0.48258929752728796
1167,-0.5177154921039316
1168,-0.4043116767351673
1169,-0.44513928041506123
1170,-0.5463628342780309
1171,-0.44491286461308266
