Frecuencia (Hz)	Nivel (dB)
4091.308594	-63.396248
4134.375000	-57.957729
4177.441406	-50.359383
4220.507813	-51.767662
4263.574219	-61.375908
4306.640625	-63.977760
4349.707031	-64.774620
4392.773438	-64.972748
4435.839844	-64.768791
4478.906250	-64.512024
4521.972656	-65.117958
4565.039063	-65.117157
4608.105469	-64.691200
4651.171875	-63.475094
4694.238281	-60.826115
4737.304688	-53.290173
4780.371094	-45.491978
4823.437500	-48.995384
4866.503906	-59.166916
4909.570313	-62.779591
4952.636719	-63.463276
4995.703125	-62.956280
5038.769531	-63.985844
5081.835938	-65.505981
5124.902344	-66.921364
5167.968750	-66.898636
5211.035156	-66.919350
5254.101563	-65.942848
5297.167969	-63.228855
5340.234375	-57.659992
5383.300781	-50.468361
5426.367188	-51.370953
5469.433594	-60.700974
5512.500000	-62.779598
5555.566406	-64.088600
5598.632813	-65.973488
5641.699219	-67.557739
5684.765625	-67.984230
5727.832031	-68.438484
5770.898438	-68.363190
5813.964844	-67.792336
5857.031250	-66.550720
5900.097656	-62.977486
5943.164063	-53.889305
5986.230469	-50.688091
6029.296875	-53.628345
6072.363281	-61.416447
6115.429688	-64.277573
6158.496094	-66.403275
6201.562500	-68.078423
6244.628906	-69.248138
6287.695313	-69.685471
6330.761719	-69.905151
6373.828125	-69.972763
6416.894531	-69.912354
6459.960938	-69.384254
6503.027344	-67.683693
6546.093750	-61.879631
6589.160156	-55.527294
6632.226563	-56.821865
6675.292969	-63.968697
6718.359375	-66.747231
6761.425781	-68.370087
6804.492188	-69.824120
6847.558594	-70.678589
6890.625000	-70.742378
6933.691406	-70.967964
6976.757813	-70.994835
7019.824219	-70.594543
7062.890625	-69.537193
7105.957031	-66.028290
7149.023438	-59.660194
7192.089844	-58.327660
7235.156250	-60.831348
7278.222656	-67.876495
7321.289063	-70.327133
7364.355469	-71.403053
7407.421875	-71.848366
7450.488281	-72.129639
7493.554688	-72.284752
7536.621094	-72.405380
7579.687500	-72.438843
7622.753906	-72.530518
7665.820313	-72.396370
7708.886719	-71.521477
7751.953125	-67.919365
7795.019531	-66.745522
7838.085938	-68.465317
7881.152344	-70.803345
7924.218750	-72.079681
7967.285156	-72.563965
8010.351563	-72.766663
8053.417969	-73.016647
8096.484375	-73.081848
8139.550781	-73.169052
8182.617188	-73.279533
8225.683594	-73.213432
8268.750000	-72.976524
8311.816406	-72.327812
8354.882813	-70.395874
8397.949219	-68.867470
8441.015625	-70.191833
8484.082031	-72.586746
8527.148438	-73.300797
8570.214844	-73.562019
8613.281250	-73.693977
8656.347656	-73.739418
8699.414063	-73.814362
8742.480469	-73.832893
8785.546875	-73.859375
8828.613281	-73.841454
8871.679688	-73.622200
8914.746094	-73.124557
8957.812500	-72.004402
9000.878906	-71.961220
9043.945313	-72.991371
9087.011719	-73.927696
9130.078125	-74.228416
9173.144531	-74.271667
9216.210938	-74.285919
9259.277344	-74.377357
9302.343750	-74.437820
9345.410156	-74.433426
9388.476563	-74.449806
9431.542969	-74.480896
9474.609375	-74.491982
9517.675781	-74.193932
9560.742188	-73.879730
9603.808594	-73.805473
9646.875000	-74.277733
9689.941406	-74.629791
9733.007813	-74.676498
9776.074219	-74.768303
9819.140625	-74.835571
9862.207031	-74.848351
9905.273438	-74.903915
9948.339844	-74.932129
9991.406250	-74.980530
10034.472656	-74.980385
10077.539063	-74.987968
10120.605469	-74.989555
10163.671875	-75.057259
10206.738281	-75.008408
10249.804688	-75.080536
10292.871094	-75.190971
10335.937500	-75.253288
10379.003906	-75.252335
10422.070313	-75.290131
10465.136719	-75.316170
10508.203125	-75.440628
10551.269531	-75.394508
10594.335938	-75.448914
10637.402344	-75.438995
10680.468750	-75.464554
10723.535156	-75.486603
10766.601563	-75.564758
10809.667969	-75.564011
10852.734375	-75.565605
10895.800781	-75.618561
10938.867188	-75.691406
10981.933594	-75.653839
11025.000000	-75.649696
11068.066406	-75.725037
11111.132813	-75.677620
11154.199219	-75.782265
11197.265625	-75.900307
11240.332031	-75.839027
11283.398438	-75.827950
11326.464844	-75.883995
11369.531250	-75.921722
11412.597656	-75.957100
11455.664063	-75.974365
