Frecuencia (Hz)	Nivel (dB)
15503.906250	-75.963013
15546.972656	-76.021606
15590.039063	-75.965767
15633.105469	-76.020340
15676.171875	-76.039299
15719.238281	-76.053307
15762.304688	-75.997597
15805.371094	-76.064651
15848.437500	-76.033043
15891.503906	-76.100601
15934.570313	-76.116920
15977.636719	-76.105240
16020.703125	-76.156342
16063.769531	-76.159393
16106.835938	-76.189941
16149.902344	-76.188576
16192.968750	-76.191399
16236.035156	-76.221542
16279.101563	-76.217896
16322.167969	-76.170998
16365.234375	-76.234726
16408.300781	-76.259293
16451.367188	-76.302002
16494.433594	-76.274330
16537.500000	-76.266838
16580.566406	-76.304459
16623.632813	-76.306976
16666.699219	-76.331207
16709.765625	-76.335938
16752.832031	-76.344345
16795.898438	-76.398621
16838.964844	-76.358276
16882.031250	-76.348816
16925.097656	-76.377617
16968.164063	-76.405037
17011.230469	-76.405251
17054.296875	-76.346931
17097.363281	-76.394920
17140.429688	-76.401711
17183.496094	-76.412834
17226.562500	-76.434044
17269.628906	-76.412903
17312.695313	-76.447990
17355.761719	-76.485817
17398.828125	-76.435455
17441.894531	-76.495796
17484.960938	-76.476402
17528.027344	-76.520599
17571.093750	-76.564598
17614.160156	-76.551544
17657.226563	-76.599098
17700.292969	-76.553360
17743.359375	-76.519653
17786.425781	-76.560287
17829.492188	-76.648537
17872.558594	-76.572655
17915.625000	-76.593307
17958.691406	-76.616837
18001.757813	-76.622185
18044.824219	-76.640953
18087.890625	-76.621979
18130.957031	-76.636086
18174.023438	-76.627846
18217.089844	-76.683357
18260.156250	-76.640335
18303.222656	-76.666367
18346.289063	-76.610321
18389.355469	-76.678123
18432.421875	-76.653793
18475.488281	-76.705360
18518.554688	-76.689247
18561.621094	-76.725655
18604.687500	-76.695152
18647.753906	-76.713799
18690.820313	-76.735458
18733.886719	-76.734612
18776.953125	-76.712929
18820.019531	-76.733208
18863.085938	-76.742371
18906.152344	-76.764305
18949.218750	-76.771729
18992.285156	-76.776695
19035.351563	-76.811844
19078.417969	-76.776810
19121.484375	-76.789490
19164.550781	-76.794128
19207.617188	-76.854256
19250.683594	-76.825768
19293.750000	-76.761757
19336.816406	-76.810173
19379.882813	-76.813995
19422.949219	-76.835686
19466.015625	-76.835556
19509.082031	-76.849953
19552.148438	-76.846466
19595.214844	-76.844872
19638.281250	-76.846710
19681.347656	-76.845779
19724.414063	-76.855232
19767.480469	-76.840134
19810.546875	-76.899017
19853.613281	-76.887779
19896.679688	-76.799423
19939.746094	-76.883728
19982.812500	-76.876480
20025.878906	-76.936752
20068.945313	-76.856422
20112.011719	-76.921898
20155.078125	-76.936966
20198.144531	-76.907936
20241.210938	-76.841820
20284.277344	-76.904495
20327.343750	-76.965492
20370.410156	-76.952827
20413.476563	-76.942863
20456.542969	-76.933235
20499.609375	-76.974106
20542.675781	-76.920006
20585.742188	-76.861595
20628.808594	-76.922493
20671.875000	-76.918526
20714.941406	-76.919579
20758.007813	-76.897659
20801.074219	-76.901390
20844.140625	-76.964745
20887.207031	-76.930473
20930.273438	-76.903572
20973.339844	-76.938255
21016.406250	-76.955070
21059.472656	-76.986160
21102.539063	-76.967377
21145.605469	-76.975197
21188.671875	-76.953201
21231.738281	-76.976082
21274.804688	-77.007744
21317.871094	-76.968155
21360.937500	-77.003334
21404.003906	-77.004333
21447.070313	-77.011116
21490.136719	-76.983475
21533.203125	-77.017441
21576.269531	-77.003014
21619.335938	-76.996590
21662.402344	-76.991043
21705.468750	-76.993813
21748.535156	-76.992096
21791.601563	-77.008698
21834.667969	-76.994347
21877.734375	-76.978607
21920.800781	-77.008743
21963.867188	-77.011894
22006.933594	-76.998047
