Frecuencia (Hz)	Nivel (dB)
5211.035156	-61.326447
5254.101563	-63.067940
5297.167969	-64.083656
5340.234375	-64.872566
5383.300781	-65.286491
5426.367188	-65.476250
5469.433594	-65.584793
5512.500000	-64.663017
5555.566406	-63.729046
5598.632813	-62.350372
5641.699219	-59.144363
5684.765625	-56.989922
5727.832031	-49.843151
5770.898438	-43.393581
5813.964844	-50.180866
5857.031250	-59.100117
5900.097656	-62.164822
5943.164063	-63.951920
5986.230469	-64.950439
6029.296875	-65.738777
6072.363281	-65.943542
6115.429688	-65.437263
6158.496094	-65.536980
6201.562500	-66.657425
6244.628906	-67.428581
6287.695313	-67.989075
6330.761719	-67.790932
6373.828125	-67.387665
6416.894531	-66.132706
6459.960938	-61.474102
6503.027344	-57.101830
6546.093750	-61.617012
6589.160156	-65.926552
6632.226563	-67.110023
6675.292969	-67.993660
6718.359375	-67.920708
6761.425781	-67.430695
6804.492188	-68.471588
6847.558594	-70.164970
6890.625000	-70.171356
6933.691406	-70.478020
6976.757813	-70.572548
7019.824219	-70.382820
7062.890625	-70.313110
7105.957031	-69.376564
7149.023438	-65.225540
7192.089844	-57.334637
7235.156250	-58.638798
7278.222656	-64.113152
7321.289063	-67.144005
7364.355469	-68.965294
7407.421875	-70.344856
7450.488281	-70.944054
7493.554688	-71.555084
7536.621094	-71.787155
7579.687500	-72.001282
7622.753906	-72.131783
7665.820313	-72.189880
7708.886719	-72.278900
7751.953125	-72.187889
7795.019531	-71.975731
7838.085938	-71.335464
7881.152344	-68.727814
7924.218750	-62.254707
7967.285156	-62.340801
8010.351563	-67.695313
8053.417969	-70.801201
8096.484375	-71.506767
8139.550781	-72.144859
8182.617188	-72.583809
8225.683594	-72.614685
8268.750000	-72.697327
8311.816406	-72.898041
8354.882813	-72.901215
8397.949219	-72.940941
8441.015625	-72.802719
8484.082031	-72.430344
8527.148438	-72.595070
8570.214844	-71.990715
8613.281250	-71.526695
8656.347656	-71.695351
8699.414063	-72.553902
8742.480469	-73.254730
8785.546875	-73.483963
8828.613281	-73.692764
8871.679688	-73.756973
8914.746094	-73.807594
8957.812500	-73.870995
9000.878906	-73.904930
9043.945313	-73.930504
9087.011719	-74.004204
9130.078125	-74.021118
9173.144531	-74.065140
9216.210938	-74.127480
9259.277344	-74.144844
9302.343750	-74.140800
9345.410156	-74.216614
9388.476563	-74.243248
9431.542969	-74.276535
9474.609375	-74.338127
9517.675781	-74.403992
9560.742188	-74.483315
9603.808594	-74.480896
9646.875000	-74.590263
9689.941406	-74.610687
9733.007813	-74.657509
9776.074219	-74.710785
9819.140625	-74.734200
9862.207031	-74.766563
9905.273438	-74.811539
9948.339844	-74.826927
9991.406250	-74.851967
10034.472656	-74.843254
10077.539063	-74.840973
10120.605469	-74.875641
10163.671875	-74.841370
10206.738281	-75.037704
10249.804688	-75.102707
10292.871094	-75.139679
10335.937500	-75.177628
10379.003906	-75.216576
10422.070313	-75.246307
10465.136719	-75.286911
10508.203125	-75.302956
10551.269531	-75.340141
10594.335938	-75.371750
10637.402344	-75.403488
10680.468750	-75.426956
10723.535156	-75.433907
10766.601563	-75.440086
10809.667969	-75.482735
10852.734375	-75.469757
10895.800781	-75.598335
10938.867188	-75.602493
10981.933594	-75.645615
11025.000000	-75.675079
11068.066406	-75.722076
11111.132813	-75.736435
11154.199219	-75.748016
11197.265625	-75.806038
11240.332031	-75.830505
11283.398438	-75.858917
11326.464844	-75.880676
11369.531250	-75.916115
11412.597656	-75.966896
11455.664063	-75.971626
11498.730469	-76.002144
11541.796875	-76.026436
11584.863281	-76.058472
11627.929688	-76.086548
11670.996094	-76.098976
11714.062500	-76.133621
11757.128906	-76.147240
11800.195313	-76.198982
11843.261719	-76.231155
11886.328125	-76.243919
11929.394531	-76.280861
11972.460938	-76.296021
12015.527344	-76.328590
12058.593750	-76.347450
12101.660156	-76.356583
12144.726563	-76.393288
12187.792969	-76.443932
12230.859375	-76.456375
12273.925781	-76.473709
12316.992188	-76.499252
12360.058594	-76.515450
12403.125000	-76.549942
12446.191406	-76.568550
12489.257813	-76.598236
12532.324219	-76.608727
12575.390625	-76.648308
12618.457031	-76.664803
12661.523438	-76.684464
12704.589844	-76.722549
12747.656250	-76.736122
12790.722656	-76.760826
12833.789063	-76.790909
12876.855469	-76.802979
12919.921875	-76.819733
12962.988281	-76.848076
13006.054688	-76.871269
13049.121094	-76.882332
13092.187500	-76.910179
13135.253906	-76.964859
13178.320313	-76.954361
13221.386719	-76.987808
13264.453125	-77.000656
13307.519531	-77.029678
13350.585938	-77.025627
13393.652344	-77.044891
13436.718750	-77.093254
13479.785156	-77.112793
13522.851563	-77.116608
13565.917969	-77.149155
13608.984375	-77.166138
13652.050781	-77.181358
13695.117188	-77.196754
13738.183594	-77.227806
13781.250000	-77.238327
13824.316406	-77.272217
13867.382813	-77.284935
13910.449219	-77.308716
13953.515625	-77.326752
13996.582031	-77.342545
14039.648438	-77.351334
14082.714844	-77.356735
14125.781250	-77.376022
14168.847656	-77.395782
14211.914063	-77.433739
14254.980469	-77.441086
14298.046875	-77.460693
14341.113281	-77.475594
14384.179688	-77.492271
14427.246094	-77.519043
14470.312500	-77.534386
14513.378906	-77.561081
14556.445313	-77.563301
14599.511719	-77.599129
14642.578125	-77.610535
14685.644531	-77.589340
14728.710938	-77.618835
14771.777344	-77.658424
14814.843750	-77.668747
14857.910156	-77.676376
14900.976563	-77.694008
14944.042969	-77.717133
14987.109375	-77.706108
15030.175781	-77.748924
15073.242188	-77.770676
15116.308594	-77.787018
15159.375000	-77.793747
15202.441406	-77.818146
15245.507813	-77.791283
15288.574219	-77.816368
15331.640625	-77.861687
15374.707031	-77.861916
15417.773438	-77.877579
15460.839844	-77.891457
15503.906250	-77.907455
15546.972656	-77.891350
15590.039063	-77.927940
15633.105469	-77.944237
15676.171875	-77.968605
15719.238281	-77.977997
15762.304688	-77.989197
15805.371094	-77.994621
15848.437500	-78.029221
15891.503906	-78.006065
15934.570313	-77.985771
15977.636719	-77.968491
16020.703125	-78.052063
16063.769531	-78.070114
16106.835938	-78.091560
16149.902344	-78.073318
16192.968750	-78.121956
16236.035156	-78.139717
16279.101563	-78.146156
16322.167969	-78.158081
16365.234375	-78.165009
16408.300781	-78.179207
16451.367188	-78.186348
16494.433594	-78.199097
