Frecuencia (Hz)	Nivel (dB)
20413.476563	-79.565788
20456.542969	-79.508598
20499.609375	-79.455154
20542.675781	-79.542000
20585.742188	-79.591637
20628.808594	-79.560799
20671.875000	-79.591003
20714.941406	-79.559166
20758.007813	-79.596764
20801.074219	-79.555962
20844.140625	-79.519142
20887.207031	-79.572906
20930.273438	-79.555595
20973.339844	-79.552795
21016.406250	-79.573685
21059.472656	-79.575546
21102.539063	-79.584282
21145.605469	-79.596313
21188.671875	-79.616249
21231.738281	-79.583298
21274.804688	-79.598366
21317.871094	-79.618927
21360.937500	-79.658165
21404.003906	-79.650826
21447.070313	-79.618011
21490.136719	-79.614128
21533.203125	-79.621155
21576.269531	-79.631432
21619.335938	-79.618599
21662.402344	-79.640167
21705.468750	-79.635483
21748.535156	-79.642296
21791.601563	-79.634285
21834.667969	-79.645569
21877.734375	-79.621101
21920.800781	-79.638214
21963.867188	-79.649185
22006.933594	-79.642044
