424
0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0
0 68 0
0 69 0
0 70 0
0 71 0
0 72 0
0 73 0
0 74 0
0 75 0
0 76 0
0 77 0
0 78 0
0 79 0
0 80 0
0 81 0
0 82 0
0 83 0
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0
0 91 0
0 92 0
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0
0 98 0
0 99 0
0 100 0
0 101 0
0 102 0
0 103 0
0 104 0
0 105 0
0 106 0
0 107 0
0 108 0
0 109 0
0 110 0
0 111 0
0 112 0
0 113 0
0 114 0
0 115 0
0 116 0
0 117 0
0 118 0
0 119 0
0 120 0
0 121 0
0 122 0
0 123 0
0 124 0
0 125 0
0 126 0
0 127 0
0 128 0
0 129 0
0 130 0
0 131 0
0 132 0
0 133 0
0 134 0
0 135 0
0 136 0
0 137 0
0 138 0
0 139 0
0 140 0
0 141 0
0 142 0
0 143 0
0 144 0
0 145 0
0 146 0
0 147 0
0 148 0
0 149 0
0 150 0
0 151 0
0 152 0
0 153 0
0 154 0
0 155 0
0 156 0
0 157 0
0 158 0
0 159 0
0 160 0
0 161 0
0 162 0
0 163 0
0 164 0
0 165 0
0 166 0
0 167 0
0 168 0
0 169 0
0 170 0
0 171 0
0 172 0
0 173 0
0 174 0
0 175 0
0 176 0
0 177 0
0 178 0
0 179 0
0 180 0
0 181 0
0 182 0
0 183 0
0 184 0
0 185 0
0 186 0
0 187 0
0 188 0
0 189 0
0 190 0
0 191 0
0 192 0
0 193 0
0 194 0
0 195 0
0 196 0
0 197 0
0 198 0
0 199 0
1 0 0
1 1 5.1209e-72
1 2 3.99581e-71
1 3 3.00286e-70
1 4 2.18081e-69
1 5 1.52852e-68
1 6 1.03412e-67
1 7 6.75481e-67
1 8 4.26065e-66
1 9 2.59562e-65
1 10 1.5275e-64
1 11 8.68496e-64
1 12 4.77163e-63
1 13 2.53362e-62
1 14 1.30032e-61
1 15 6.4514e-61
1 16 3.09459e-60
1 17 1.43533e-59
1 18 6.43794e-59
1 19 2.7928e-58
1 20 1.17185e-57
1 21 4.75658e-57
1 22 1.86787e-56
1 23 7.09691e-56
1 24 2.6092e-55
1 25 9.28322e-55
1 26 3.19657e-54
1 27 1.06538e-53
1 28 3.43714e-53
1 29 1.0735e-52
1 30 3.24605e-52
1 31 9.50378e-52
1 32 2.69441e-51
1 33 7.39767e-51
1 34 1.9671e-50
1 35 5.06633e-50
1 36 1.26396e-49
1 37 3.05479e-49
1 38 7.15269e-49
1 39 1.62267e-48
1 40 3.56691e-48
1 41 7.59771e-48
1 42 1.56829e-47
1 43 3.13719e-47
1 44 6.08194e-47
1 45 1.14271e-46
1 46 2.0808e-46
1 47 3.67206e-46
1 48 6.28e-46
1 49 1.04075e-45
1 50 1.67118e-45
1 51 2.59971e-45
1 52 3.91701e-45
1 53 5.71471e-45
1 54 8.07017e-45
1 55 1.10258e-44
1 56 1.45648e-44
1 57 1.8587e-44
1 58 2.28902e-44
1 59 2.71642e-44
1 60 3.10015e-44
1 61 3.39315e-44
1 62 3.54753e-44
1 63 3.52216e-44
1 64 3.29219e-44
1 65 2.86055e-44
1 66 2.27043e-44
1 67 1.61166e-44
1 68 1.0037e-44
1 69 5.44192e-45
1 70 2.57734e-45
1 71 1.07633e-45
1 72 4.0087e-46
1 73 1.34652e-46
1 74 4.12077e-47
1 75 1.1592e-47
1 76 3.02048e-48
1 77 7.33781e-49
1 78 1.67133e-49
1 79 3.58633e-50
1 80 7.27978e-51
1 81 1.40287e-51
1 82 2.57452e-52
1 83 4.51152e-53
1 84 7.56705e-54
1 85 1.21733e-54
1 86 1.88178e-55
1 87 2.79969e-56
1 88 4.01477e-57
1 89 5.5562e-58
1 90 7.42953e-59
1 91 9.60853e-60
1 92 1.203e-60
1 93 1.45931e-61
1 94 1.71642e-62
1 95 1.95879e-63
1 96 2.17022e-64
1 97 2.33563e-65
1 98 2.44311e-66
1 99 2.50789e-67
1 100 4.91447e-68
1 101 2.50789e-67
1 102 2.44311e-66
1 103 2.33563e-65
1 104 2.17022e-64
1 105 1.95879e-63
1 106 1.71642e-62
1 107 1.45931e-61
1 108 1.203e-60
1 109 9.60853e-60
1 110 7.42953e-59
1 111 5.5562e-58
1 112 4.01477e-57
1 113 2.79969e-56
1 114 1.88178e-55
1 115 1.21733e-54
1 116 7.56705e-54
1 117 4.51152e-53
1 118 2.57452e-52
1 119 1.40287e-51
1 120 7.27978e-51
1 121 3.58633e-50
1 122 1.67133e-49
1 123 7.33781e-49
1 124 3.02048e-48
1 125 1.1592e-47
1 126 4.12077e-47
1 127 1.34652e-46
1 128 4.0087e-46
1 129 1.07633e-45
1 130 2.57734e-45
1 131 5.44192e-45
1 132 1.0037e-44
1 133 1.61166e-44
1 134 2.27043e-44
1 135 2.86055e-44
1 136 3.29219e-44
1 137 3.52216e-44
1 138 3.54753e-44
1 139 3.39315e-44
1 140 3.10015e-44
1 141 2.71642e-44
1 142 2.28902e-44
1 143 1.8587e-44
1 144 1.45648e-44
1 145 1.10258e-44
1 146 8.07017e-45
1 147 5.71471e-45
1 148 3.91701e-45
1 149 2.59971e-45
1 150 1.67118e-45
1 151 1.04075e-45
1 152 6.28e-46
1 153 3.67206e-46
1 154 2.0808e-46
1 155 1.14271e-46
1 156 6.08194e-47
1 157 3.13719e-47
1 158 1.56829e-47
1 159 7.59771e-48
1 160 3.56691e-48
1 161 1.62267e-48
1 162 7.15269e-49
1 163 3.05479e-49
1 164 1.26396e-49
1 165 5.06633e-50
1 166 1.9671e-50
1 167 7.39767e-51
1 168 2.69441e-51
1 169 9.50378e-52
1 170 3.24605e-52
1 171 1.0735e-52
1 172 3.43714e-53
1 173 1.06538e-53
1 174 3.19657e-54
1 175 9.28322e-55
1 176 2.6092e-55
1 177 7.09691e-56
1 178 1.86787e-56
1 179 4.75658e-57
1 180 1.17185e-57
1 181 2.7928e-58
1 182 6.43794e-59
1 183 1.43533e-59
1 184 3.09459e-60
1 185 6.4514e-61
1 186 1.30032e-61
1 187 2.53362e-62
1 188 4.77163e-63
1 189 8.68496e-64
1 190 1.5275e-64
1 191 2.59562e-65
1 192 4.26065e-66
1 193 6.75481e-67
1 194 1.03412e-67
1 195 1.52852e-68
1 196 2.18088e-69
1 197 3.00743e-70
1 198 3.99594e-71
1 199 0
2 0 0
2 1 8.91064e-71
2 2 6.8053e-70
2 3 5.00712e-69
2 4 3.56208e-68
2 5 2.44658e-67
2 6 1.62267e-66
2 7 1.03945e-65
2 8 6.43212e-65
2 9 3.84558e-64
2 10 2.22176e-63
2 11 1.24058e-62
2 12 6.69593e-62
