Frecuencia (Hz)	Nivel (dB)
46,875000	-52,643524
93,750000	-51,708549
140,625000	-51,919834
187,500000	-51,375870
234,375000	-50,192360
281,250000	-50,511475
328,125000	-49,717323
375,000000	-48,545128
421,875000	-46,887150
468,750000	-44,544746
515,625000	-37,569061
562,500000	-33,659027
609,375000	-30,653957
656,250000	-27,032789
703,125000	-25,837690
750,000000	-33,385429
796,875000	-20,488556
843,750000	-34,599220
890,625000	-24,755102
937,500000	-34,146702
984,375000	-28,459007
1031,250000	-30,616476
1078,125000	-37,785740
1125,000000	-43,408592
1171,875000	-43,222710
1218,750000	-46,756561
1265,625000	-47,787613
1312,500000	-42,105904
1359,375000	-45,470757
1406,250000	-39,273174
1453,125000	-44,948349
1500,000000	-47,171043
1546,875000	-42,169533
1593,750000	-33,810383
1640,625000	-44,773300
1687,500000	-43,117699
1734,375000	-37,400520
1781,250000	-27,326082
1828,125000	-38,764091
1875,000000	-43,884682
1921,875000	-44,442970
1968,750000	-40,257721
2015,625000	-32,792118
2062,500000	-43,328762
2109,375000	-34,354126
2156,250000	-40,232704
2203,125000	-48,291035
2250,000000	-50,065224
2296,875000	-49,792519
2343,750000	-44,210503
2390,625000	-40,840298
2437,500000	-51,486801
2484,375000	-54,270267
2531,250000	-55,173134
2578,125000	-54,331696
2625,000000	-43,589336
2671,875000	-47,838512
2718,750000	-52,428589
2765,625000	-54,055153
2812,500000	-46,277473
2859,375000	-43,837044
2906,250000	-53,279266
2953,125000	-49,592026
3000,000000	-42,258461
3046,875000	-45,065380
3093,750000	-54,913479
3140,625000	-52,291904
3187,500000	-51,580154
3234,375000	-58,071796
3281,250000	-55,769554
3328,125000	-55,254868
3375,000000	-59,991261
3421,875000	-61,018757
3468,750000	-61,372765
3515,625000	-60,945972
3562,500000	-57,033669
3609,375000	-61,347961
3656,250000	-61,929752
3703,125000	-60,863998
3750,000000	-61,898182
3796,875000	-61,307514
3843,750000	-60,203838
3890,625000	-57,941025
3937,500000	-49,719887
3984,375000	-46,664368
4031,250000	-44,300056
4078,125000	-49,391399
4125,000000	-56,386555
4171,875000	-59,173454
4218,750000	-56,439991
4265,625000	-56,572613
4312,500000	-58,194889
4359,375000	-60,798187
4406,250000	-58,819183
4453,125000	-51,304325
4500,000000	-45,891983
4546,875000	-56,468826
4593,750000	-58,897118
4640,625000	-59,184254
4687,500000	-60,541702
4734,375000	-55,507378
4781,250000	-59,605133
4828,125000	-63,073235
4875,000000	-63,299957
4921,875000	-60,710148
4968,750000	-55,636654
5015,625000	-52,380051
5062,500000	-48,839443
5109,375000	-57,923538
5156,250000	-61,293808
5203,125000	-63,063671
5250,000000	-63,220654
5296,875000	-62,135933
5343,750000	-61,467213
5390,625000	-62,344028
5437,500000	-65,151993
5484,375000	-64,157623
5531,250000	-56,834705
5578,125000	-60,683666
5625,000000	-58,950165
5671,875000	-60,070137
5718,750000	-63,225281
5765,625000	-66,570801
5812,500000	-66,637138
5859,375000	-66,226891
5906,250000	-63,396427
5953,125000	-62,004585
6000,000000	-57,607094
6046,875000	-55,174385
6093,750000	-54,367096
6140,625000	-62,516098
6187,500000	-61,702827
6234,375000	-59,595970
6281,250000	-58,115208
6328,125000	-60,496021
6375,000000	-64,969353
6421,875000	-67,032265
6468,750000	-67,669876
6515,625000	-67,360107
6562,500000	-67,265419
6609,375000	-65,209198
6656,250000	-63,338905
6703,125000	-66,528648
6750,000000	-67,354385
6796,875000	-67,974121
6843,750000	-67,911072
6890,625000	-68,429924
6937,500000	-68,647507
6984,375000	-67,141968
7031,250000	-65,665787
7078,125000	-62,779549
7125,000000	-62,926395
7171,875000	-63,428787
7218,750000	-65,958496
7265,625000	-66,244408
7312,500000	-66,607292
7359,375000	-68,922897
7406,250000	-69,620445
7453,125000	-69,891365
7500,000000	-70,113998
7546,875000	-70,453407
7593,750000	-70,602997
7640,625000	-70,796692
7687,500000	-70,657593
7734,375000	-70,417191
7781,250000	-69,983902
7828,125000	-69,668129
7875,000000	-67,557190
7921,875000	-66,197998
7968,750000	-65,163498
8015,625000	-64,047333
8062,500000	-63,963371
8109,375000	-65,376579
8156,250000	-70,003860
8203,125000	-70,057037
8250,000000	-70,930443
8296,875000	-70,844986
8343,750000	-71,103813
8390,625000	-70,715172
8437,500000	-70,847054
8484,375000	-71,082588
8531,250000	-71,465874
8578,125000	-71,730064
8625,000000	-71,745110
8671,875000	-71,782539
8718,750000	-71,602104
8765,625000	-71,846100
8812,500000	-72,033035
8859,375000	-71,889839
8906,250000	-71,666451
8953,125000	-71,488022
9000,000000	-71,245438
9046,875000	-71,569199
9093,750000	-71,207527
9140,625000	-71,696739
9187,500000	-72,088524
9234,375000	-72,337776
9281,250000	-72,284782
9328,125000	-72,441772
9375,000000	-72,502678
9421,875000	-72,607208
9468,750000	-72,562691
9515,625000	-72,654465
9562,500000	-72,626823
9609,375000	-72,711884
9656,250000	-72,861412
9703,125000	-72,808243
9750,000000	-72,844215
9796,875000	-72,824326
9843,750000	-72,870132
9890,625000	-72,916550
9937,500000	-73,023972
9984,375000	-73,158401
10031,250000	-72,874969
10078,125000	-72,301094
10125,000000	-72,200935
10171,875000	-72,942055
10218,750000	-72,810074
10265,625000	-73,124840
10312,500000	-73,270844
10359,375000	-73,319046
10406,250000	-73,372581
10453,125000	-73,413635
10500,000000	-73,450417
10546,875000	-73,495323
10593,750000	-73,532066
10640,625000	-73,567757
10687,500000	-73,602119
10734,375000	-73,638641
10781,250000	-73,685623
10828,125000	-73,692116
10875,000000	-73,733559
10921,875000	-73,766884
10968,750000	-73,796036
11015,625000	-73,835510
11062,500000	-73,859619
11109,375000	-73,910568
11156,250000	-73,941223
11203,125000	-73,960602
11250,000000	-74,002388
11296,875000	-74,017448
11343,750000	-74,049248
11390,625000	-74,088379
11437,500000	-74,117828
11484,375000	-74,158264
11531,250000	-74,183731
11578,125000	-74,192917
11625,000000	-74,243622
11671,875000	-74,259682
11718,750000	-74,293747
11765,625000	-74,315712
11812,500000	-74,352669
11859,375000	-74,368385
11906,250000	-74,401558
11953,125000	-74,459747
12000,000000	-74,467682
12046,875000	-74,468773
12093,750000	-74,513351
12140,625000	-74,537300
12187,500000	-74,585953
12234,375000	-74,608597
12281,250000	-74,614967
12328,125000	-74,644882
12375,000000	-74,687469
12421,875000	-74,686348
12468,750000	-74,740768
12515,625000	-74,760864
12562,500000	-74,783447
12609,375000	-74,816414
12656,250000	-74,847939
12703,125000	-74,820793
12750,000000	-74,904556
12796,875000	-74,934082
12843,750000	-74,895927
12890,625000	-74,942505
12937,500000	-74,975677
12984,375000	-75,007828
13031,250000	-75,017235
13078,125000	-75,069611
13125,000000	-75,080620
13171,875000	-75,126274
13218,750000	-75,144806
13265,625000	-75,151924
13312,500000	-75,171654
13359,375000	-75,224976
13406,250000	-75,213623
13453,125000	-75,211586
13500,000000	-75,200859
13546,875000	-75,324356
13593,750000	-75,174850
13640,625000	-75,209801
13687,500000	-75,333076
13734,375000	-75,424545
13781,250000	-75,313484
13828,125000	-75,382446
13875,000000	-75,457466
13921,875000	-75,461288
13968,750000	-75,496307
14015,625000	-75,518341
14062,500000	-75,488228
14109,375000	-75,482536
14156,250000	-75,409485
14203,125000	-75,405022
14250,000000	-75,569916
14296,875000	-75,658325
14343,750000	-75,686295
14390,625000	-75,694000
14437,500000	-75,688629
14484,375000	-75,684204
14531,250000	-75,748222
14578,125000	-75,780754
14625,000000	-75,774506
14671,875000	-75,787178
14718,750000	-75,820518
14765,625000	-75,879623
14812,500000	-75,866035
14859,375000	-75,798378
14906,250000	-75,809036
14953,125000	-75,883545
15000,000000	-75,947578
15046,875000	-75,896385
15093,750000	-75,920914
15140,625000	-75,940201
15187,500000	-75,998985
15234,375000	-76,010765
15281,250000	-75,943100
15328,125000	-75,956848
15375,000000	-76,074898
15421,875000	-76,096321
15468,750000	-76,087189
15515,625000	-76,117668
15562,500000	-76,137688
15609,375000	-76,168571
15656,250000	-76,169487
15703,125000	-76,158691
15750,000000	-76,115395
15796,875000	-76,239296
15843,750000	-76,267075
15890,625000	-76,240768
15937,500000	-76,191483
15984,375000	-76,245941
16031,250000	-76,287003
16078,125000	-76,314369
16125,000000	-76,339195
16171,875000	-76,352325
16218,750000	-76,366447
16265,625000	-76,379471
16312,500000	-76,396385
16359,375000	-76,411667
16406,250000	-76,424858
16453,125000	-76,440758
16500,000000	-76,457588
16546,875000	-76,473434
16593,750000	-76,483734
16640,625000	-76,499504
16687,500000	-76,515427
16734,375000	-76,527382
16781,250000	-76,541428
16828,125000	-76,555984
16875,000000	-76,567963
16921,875000	-76,582878
16968,750000	-76,597244
17015,625000	-76,611320
17062,500000	-76,624596
17109,375000	-76,639717
17156,250000	-76,650848
17203,125000	-76,664604
17250,000000	-76,674324
17296,875000	-76,686989
17343,750000	-76,704247
17390,625000	-76,715225
17437,500000	-76,728310
17484,375000	-76,739105
17531,250000	-76,750656
17578,125000	-76,766464
17625,000000	-76,778748
17671,875000	-76,789856
17718,750000	-76,799576
17765,625000	-76,812469
17812,500000	-76,824409
17859,375000	-76,838516
17906,250000	-76,848473
17953,125000	-76,861473
18000,000000	-76,869797
18046,875000	-76,881149
18093,750000	-76,893974
18140,625000	-76,904381
18187,500000	-76,915451
18234,375000	-76,926979
18281,250000	-76,938263
18328,125000	-76,948799
18375,000000	-76,957657
18421,875000	-76,970512
18468,750000	-76,978043
18515,625000	-76,989662
18562,500000	-77,001297
18609,375000	-77,008072
18656,250000	-77,021317
18703,125000	-77,027893
18750,000000	-77,037849
18796,875000	-77,051102
18843,750000	-77,058418
18890,625000	-77,069489
18937,500000	-77,076530
18984,375000	-77,089539
19031,250000	-77,098007
19078,125000	-77,104050
19125,000000	-77,114067
19171,875000	-77,124260
19218,750000	-77,131584
19265,625000	-77,139977
19312,500000	-77,149529
19359,375000	-77,158638
19406,250000	-77,166840
19453,125000	-77,174820
19500,000000	-77,182907
19546,875000	-77,190590
19593,750000	-77,198563
19640,625000	-77,208252
19687,500000	-77,216530
19734,375000	-77,221657
19781,250000	-77,231430
19828,125000	-77,238525
19875,000000	-77,245399
19921,875000	-77,254059
19968,750000	-77,263184
20015,625000	-77,269241
20062,500000	-77,275131
20109,375000	-77,282196
20156,250000	-77,288589
20203,125000	-77,295631
20250,000000	-77,303490
20296,875000	-77,309006
20343,750000	-77,316635
20390,625000	-77,320343
20437,500000	-77,328873
20484,375000	-77,335533
20531,250000	-77,343254
20578,125000	-77,350983
20625,000000	-77,356018
20671,875000	-77,363487
20718,750000	-77,368889
20765,625000	-77,374237
20812,500000	-77,380417
20859,375000	-77,387161
20906,250000	-77,389580
20953,125000	-77,395523
21000,000000	-77,400452
21046,875000	-77,405983
21093,750000	-77,413231
21140,625000	-77,415001
21187,500000	-77,422729
21234,375000	-77,426842
21281,250000	-77,431213
21328,125000	-77,437996
21375,000000	-77,442513
21421,875000	-77,443695
21468,750000	-77,451637
21515,625000	-77,455376
21562,500000	-77,460197
21609,375000	-77,463882
21656,250000	-77,468239
21703,125000	-77,473267
21750,000000	-77,477631
21796,875000	-77,479462
21843,750000	-77,484375
21890,625000	-77,487640
21937,500000	-77,491753
21984,375000	-77,495605
22031,250000	-77,496819
22078,125000	-77,501144
22125,000000	-77,510742
22171,875000	-77,509941
22218,750000	-77,516365
22265,625000	-77,516159
22312,500000	-77,520874
22359,375000	-77,522255
22406,250000	-77,525009
22453,125000	-77,527779
22500,000000	-77,532730
22546,875000	-77,531273
22593,750000	-77,537483
22640,625000	-77,539467
22687,500000	-77,542519
22734,375000	-77,541718
22781,250000	-77,544189
22828,125000	-77,548775
22875,000000	-77,550575
22921,875000	-77,550888
22968,750000	-77,549973
23015,625000	-77,554634
23062,500000	-77,556229
23109,375000	-77,558449
23156,250000	-77,561501
23203,125000	-77,559799
23250,000000	-77,562843
23296,875000	-77,563675
23343,750000	-77,566719
23390,625000	-77,564240
23437,500000	-77,568306
23484,375000	-77,569916
23531,250000	-77,567909
23578,125000	-77,570641
23625,000000	-77,567780
23671,875000	-77,573769
23718,750000	-77,570045
23765,625000	-77,571495
23812,500000	-77,573441
23859,375000	-77,570526
23906,250000	-77,573593
23953,125000	-77,571655
