Frecuencia (Hz)	Nivel (dB)
46,875000	-46,531754
93,750000	-46,235046
140,625000	-45,942554
187,500000	-45,384686
234,375000	-44,666569
281,250000	-44,329868
328,125000	-43,323692
375,000000	-42,035381
421,875000	-40,100639
468,750000	-36,776527
515,625000	-25,090826
562,500000	-29,077946
609,375000	-25,983715
656,250000	-21,699127
703,125000	-22,579885
750,000000	-29,358173
796,875000	-19,247702
843,750000	-32,161354
890,625000	-19,762354
937,500000	-27,440746
984,375000	-24,573763
1031,250000	-21,174101
1078,125000	-32,405941
1125,000000	-36,729038
1171,875000	-38,216915
1218,750000	-40,941730
1265,625000	-42,147808
1312,500000	-40,128975
1359,375000	-39,557598
1406,250000	-40,604637
1453,125000	-40,593250
1500,000000	-45,311077
1546,875000	-44,840088
1593,750000	-36,538921
1640,625000	-45,935707
1687,500000	-45,419930
1734,375000	-42,134655
1781,250000	-31,641006
1828,125000	-36,609135
1875,000000	-42,333714
1921,875000	-43,381588
1968,750000	-39,087475
2015,625000	-28,996031
2062,500000	-36,544994
2109,375000	-37,180893
2156,250000	-38,655106
2203,125000	-47,891705
2250,000000	-49,149048
2296,875000	-49,353271
2343,750000	-44,638897
2390,625000	-36,000797
2437,500000	-49,038670
2484,375000	-51,467232
2531,250000	-51,755402
2578,125000	-50,640400
2625,000000	-42,769993
2671,875000	-40,237549
2718,750000	-45,182323
2765,625000	-49,553047
2812,500000	-46,960014
2859,375000	-37,904545
2906,250000	-46,346172
2953,125000	-44,992470
3000,000000	-38,741714
3046,875000	-34,224430
3093,750000	-45,820099
3140,625000	-49,997662
3187,500000	-50,441154
3234,375000	-54,014057
3281,250000	-54,428757
3328,125000	-47,222210
3375,000000	-51,796101
3421,875000	-56,212440
3468,750000	-57,112621
3515,625000	-57,319485
3562,500000	-55,623447
3609,375000	-55,160717
3656,250000	-57,969330
3703,125000	-58,242531
3750,000000	-58,688194
3796,875000	-58,817207
3843,750000	-58,725922
3890,625000	-58,404858
3937,500000	-56,739853
3984,375000	-52,375622
4031,250000	-47,620209
4078,125000	-48,267368
4125,000000	-57,125069
4171,875000	-58,806244
4218,750000	-59,676624
4265,625000	-59,674591
4312,500000	-59,775742
4359,375000	-60,159733
4406,250000	-59,675518
4453,125000	-57,282806
4500,000000	-47,141396
4546,875000	-49,533688
4593,750000	-54,517586
4640,625000	-56,186649
4687,500000	-54,354816
4734,375000	-53,413937
4781,250000	-52,445072
4828,125000	-57,352238
4875,000000	-57,453693
4921,875000	-56,181194
4968,750000	-51,014309
5015,625000	-45,737915
5062,500000	-43,341461
5109,375000	-43,378841
5156,250000	-54,379776
5203,125000	-57,912689
5250,000000	-58,604286
5296,875000	-58,481915
5343,750000	-53,370850
5390,625000	-52,175442
5437,500000	-55,949215
5484,375000	-59,093365
5531,250000	-56,010330
5578,125000	-52,485519
5625,000000	-57,024513
5671,875000	-52,538425
5718,750000	-52,021038
5765,625000	-54,721909
5812,500000	-60,157726
5859,375000	-61,117397
5906,250000	-61,000645
5953,125000	-60,596313
6000,000000	-58,632835
6046,875000	-54,017231
6093,750000	-51,284958
6140,625000	-53,884651
6187,500000	-57,674488
6234,375000	-57,948559
6281,250000	-54,999947
6328,125000	-56,306522
6375,000000	-57,672615
6421,875000	-61,624962
6468,750000	-61,861542
6515,625000	-62,941250
6562,500000	-63,322346
6609,375000	-62,431953
6656,250000	-57,925545
6703,125000	-54,839542
6750,000000	-59,525364
6796,875000	-61,657742
6843,750000	-62,436924
6890,625000	-63,363811
6937,500000	-63,151806
6984,375000	-62,637325
7031,250000	-60,475124
7078,125000	-58,601582
7125,000000	-57,697128
7171,875000	-58,757099
7218,750000	-60,043987
7265,625000	-62,641788
7312,500000	-62,902718
7359,375000	-62,824013
7406,250000	-64,706787
7453,125000	-65,105576
7500,000000	-65,665771
7546,875000	-65,757545
7593,750000	-66,019272
7640,625000	-66,008606
7687,500000	-66,094193
7734,375000	-66,051826
7781,250000	-65,963898
7828,125000	-65,905907
7875,000000	-65,549088
7921,875000	-65,330490
7968,750000	-65,327072
8015,625000	-65,660797
8062,500000	-65,401024
8109,375000	-65,372482
8156,250000	-65,881203
8203,125000	-66,578438
8250,000000	-66,639381
8296,875000	-66,797379
8343,750000	-66,798164
8390,625000	-66,895096
8437,500000	-66,923340
8484,375000	-66,927757
8531,250000	-67,049065
8578,125000	-67,030251
8625,000000	-67,090942
8671,875000	-67,161720
8718,750000	-67,208183
8765,625000	-67,267670
8812,500000	-67,315208
8859,375000	-67,356041
8906,250000	-67,348763
8953,125000	-67,430634
9000,000000	-67,278969
9046,875000	-67,364738
9093,750000	-66,902901
9140,625000	-67,392166
9187,500000	-67,310020
9234,375000	-67,625473
9281,250000	-67,759666
9328,125000	-67,727692
9375,000000	-67,749489
9421,875000	-67,820175
9468,750000	-67,845779
9515,625000	-67,912399
9562,500000	-67,943291
9609,375000	-67,996277
9656,250000	-67,994133
9703,125000	-68,058548
9750,000000	-68,124245
9796,875000	-68,168442
9843,750000	-68,198914
9890,625000	-68,197807
9937,500000	-68,260071
9984,375000	-68,283493
10031,250000	-68,320938
10078,125000	-68,409248
10125,000000	-68,202103
10171,875000	-68,183792
10218,750000	-68,600548
10265,625000	-68,442223
10312,500000	-68,531097
10359,375000	-68,586678
10406,250000	-68,614632
10453,125000	-68,650162
10500,000000	-68,676949
10546,875000	-68,719910
10593,750000	-68,753738
10640,625000	-68,791206
10687,500000	-68,825378
10734,375000	-68,840599
10781,250000	-68,878540
10828,125000	-68,904503
10875,000000	-68,946617
10921,875000	-68,979874
10968,750000	-69,021690
11015,625000	-69,048950
11062,500000	-69,080650
11109,375000	-69,065041
11156,250000	-69,106308
11203,125000	-69,122658
11250,000000	-69,189644
11296,875000	-69,218323
11343,750000	-69,277237
11390,625000	-69,303078
11437,500000	-69,309746
11484,375000	-69,346329
11531,250000	-69,369370
11578,125000	-69,403694
11625,000000	-69,441086
11671,875000	-69,469017
11718,750000	-69,501793
11765,625000	-69,522133
11812,500000	-69,552345
11859,375000	-69,578384
11906,250000	-69,608452
11953,125000	-69,630264
12000,000000	-69,664230
12046,875000	-69,688942
12093,750000	-69,716263
12140,625000	-69,742271
12187,500000	-69,755508
12234,375000	-69,795174
12281,250000	-69,824318
12328,125000	-69,850555
12375,000000	-69,873970
12421,875000	-69,905663
12468,750000	-69,919090
12515,625000	-69,956406
12562,500000	-69,978668
12609,375000	-70,002663
12656,250000	-70,036850
12703,125000	-70,062317
12750,000000	-70,077530
12796,875000	-70,104637
12843,750000	-70,113350
12890,625000	-70,155190
12937,500000	-70,189880
12984,375000	-70,202309
13031,250000	-70,228706
13078,125000	-70,256737
13125,000000	-70,270042
13171,875000	-70,306831
13218,750000	-70,320854
13265,625000	-70,347900
13312,500000	-70,379402
13359,375000	-70,398087
13406,250000	-70,420860
13453,125000	-70,445572
13500,000000	-70,450272
13546,875000	-70,482964
13593,750000	-70,505173
13640,625000	-70,525940
13687,500000	-70,548195
13734,375000	-70,574844
13781,250000	-70,592720
13828,125000	-70,622002
13875,000000	-70,625618
13921,875000	-70,657982
13968,750000	-70,667290
14015,625000	-70,680443
14062,500000	-70,696167
14109,375000	-70,738472
