43,066406	-86,362450
86,132812	-82,346115
129,199219	-80,748711
172,265625	-79,607773
215,332031	-78,385872
258,398438	-78,289597
301,464844	-79,709145
344,531250	-80,540718
387,597656	-76,774139
430,664062	-66,460411
473,730469	-30,953867
516,796875	-24,366930
559,863281	-29,780058
602,929688	-63,549782
645,996094	-76,034019
689,062500	-83,068474
732,128906	-86,454399
775,195312	-87,684540
818,261719	-86,059265
861,328125	-82,814667
904,394531	-77,732735
947,460938	-70,642174
990,527344	-50,511414
1033,593750	-43,374729
1076,660156	-47,766247
1119,726562	-65,162621
1162,792969	-74,937859
1205,859375	-80,797600
1248,925781	-82,983833
1291,992188	-86,824707
1335,058594	-88,517639
1378,125000	-87,759750
1421,191406	-84,179077
1464,257812	-76,613701
1507,324219	-52,916973
1550,390625	-44,759048
1593,457031	-48,334911
1636,523438	-66,261070
1679,589844	-76,670700
1722,656250	-83,169327
1765,722656	-88,409050
1808,789062	-88,990898
1851,855469	-89,642822
1894,921875	-92,593590
1937,988281	-91,744019
1981,054688	-89,554939
2024,121094	-74,894539
2067,187500	-65,306892
2110,253906	-67,109955
2153,320312	-75,235359
2196,386719	-78,723358
2239,453125	-85,000580
2282,519531	-90,861458
2325,585938	-93,165459
2368,652344	-95,358559
2411,718750	-95,455338
2454,785156	-92,708916
2497,851562	-89,219627
2540,917969	-71,598679
2583,984375	-62,289948
2627,050781	-64,513847
2670,117188	-77,100876
2713,183594	-78,446960
2756,250000	-80,828705
2799,316406	-86,788887
2842,382812	-91,183655
2885,449219	-93,013077
2928,515625	-93,509720
2971,582031	-93,310089
3014,648438	-92,564468
3057,714844	-85,741653
3100,781250	-76,787537
3143,847656	-77,955498
3186,914062	-88,488457
3229,980469	-88,790253
3273,046875	-87,053116
3316,113281	-90,419243
3359,179688	-93,988472
3402,246094	-96,573769
3445,312500	-96,018501
3488,378906	-94,032898
3531,445312	-91,376694
3574,511719	-80,663475
3617,578125	-70,112122
3660,644531	-71,337318
3703,710938	-84,225670
3746,777344	-90,825661
3789,843750	-91,273964
3832,910156	-91,622406
3875,976562	-93,344093
3919,042969	-95,653870
3962,109375	-96,751747
4005,175781	-97,388428
4048,242188	-96,466873
4091,308594	-95,399628
4134,375000	-89,867210
4177,441406	-90,863541
4220,507812	-96,583321
4263,574219	-97,282990
4306,640625	-97,249718
4349,707031	-96,259491
4392,773438	-95,453751
4435,839844	-95,229141
4478,906250	-96,094376
4521,972656	-96,835594
4565,039062	-96,214729
4608,105469	-94,256004
4651,171875	-86,425529
4694,238281	-86,529030
4737,304688	-94,122116
4780,371094	-96,891342
4823,437500	-97,176910
4866,503906	-97,649994
4909,570312	-97,365829
4952,636719	-96,567612
4995,703125	-96,583176
5038,769531	-96,994598
5081,835938	-97,268745
5124,902344	-96,513062
5167,968750	-94,356148
5211,035156	-94,793831
5254,101562	-97,644035
5297,167969	-98,781921
5340,234375	-99,120903
5383,300781	-99,123322
5426,367188	-99,116196
5469,433594	-98,471878
5512,500000	-96,505791
5555,566406	-94,205284
5598,632812	-93,348206
5641,699219	-93,396118
5684,765625	-92,415581
5727,832031	-93,486870
5770,898438	-96,793915
5813,964844	-98,492638
5857,031250	-99,049576
5900,097656	-99,907364
5943,164062	-100,233597
5986,230469	-100,121933
6029,296875	-99,430534
6072,363281	-98,740837
6115,429688	-96,944313
6158,496094	-95,328766
6201,562500	-94,723442
6244,628906	-94,489624
6287,695312	-96,868027
6330,761719	-99,464172
6373,828125	-99,968399
6416,894531	-100,557404
6459,960938	-100,475746
6503,027344	-100,650917
6546,093750	-100,418083
6589,160156	-100,230637
6632,226562	-100,059608
6675,292969	-98,839447
6718,359375	-95,547012
6761,425781	-95,098228
6804,492188	-97,223282
6847,558594	-100,446098
6890,625000	-102,016190
6933,691406	-102,013481
6976,757812	-102,288467
7019,824219	-102,981628
7062,890625	-103,015091
7105,957031	-102,518959
7149,023438	-102,133621
7192,089844	-102,614555
7235,156250	-102,150490
7278,222656	-101,699493
7321,289062	-103,048996
7364,355469	-104,000572
7407,421875	-103,906792
7450,488281	-103,772842
7493,554688	-104,048828
7536,621094	-104,072289
7579,687500	-104,578255
7622,753906	-104,510460
7665,820312	-104,535088
7708,886719	-104,757835
7751,953125	-105,102295
7795,019531	-104,841141
7838,085938	-105,279091
7881,152344	-106,003654
7924,218750	-105,807472
7967,285156	-106,538635
8010,351562	-106,792595
8053,417969	-106,735832
8096,484375	-106,862915
8139,550781	-107,012245
8182,617188	-107,196442
8225,683594	-107,051132
8268,750000	-107,800705
8311,816406	-107,551407
8354,882812	-107,882149
8397,949219	-108,008415
8441,015625	-108,523186
8484,082031	-108,642609
8527,148438	-108,631058
8570,214844	-108,984818
8613,281250	-109,626534
8656,347656	-109,894653
8699,414062	-110,257599
8742,480469	-110,735847
8785,546875	-111,039543
8828,613281	-111,440659
8871,679688	-111,478149
8914,746094	-111,815117
8957,812500	-112,319473
9000,878906	-112,627815
9043,945312	-113,285934
9087,011719	-113,956367
9130,078125	-113,903152
9173,144531	-113,532845
9216,210938	-114,219345
9259,277344	-114,771858
9302,343750	-115,282745
9345,410156	-115,593483
9388,476562	-115,566422
9431,542969	-115,732407
9474,609375	-116,291924
9517,675781	-116,216263
9560,742188	-116,202835
9603,808594	-116,882072
9646,875000	-117,253639
9689,941406	-117,081703
9733,007812	-116,946068
9776,074219	-117,235275
9819,140625	-116,958641
9862,207031	-116,577515
9905,273438	-116,355011
9948,339844	-116,839890
9991,406250	-116,692474
10034,472656	-116,257233
10077,539062	-115,780678
10120,605469	-115,672592
10163,671875	-115,809029
10206,738281	-115,601303
10249,804688	-114,800194
10292,871094	-114,408867
10335,937500	-114,314110
10379,003906	-114,185387
10422,070312	-114,268486
10465,136719	-114,136093
10508,203125	-113,737236
10551,269531	-113,262497
10594,335938	-112,962166
10637,402344	-113,260635
10680,468750	-112,969276
10723,535156	-113,015244
10766,601562	-112,417213
10809,667969	-112,135330
10852,734375	-112,343842
10895,800781	-112,548958
10938,867188	-112,405334
10981,933594	-112,157082
11025,000000	-111,789833
11068,066406	-111,479492
11111,132812	-111,281723
11154,199219	-110,812485
11197,265625	-110,939407
11240,332031	-111,027763
11283,398438	-111,222382
11326,464844	-110,812866
11369,531250	-110,785583
11412,597656	-110,605255
11455,664062	-110,462234
11498,730469	-110,516029
11541,796875	-110,467911
11584,863281	-110,291054
11627,929688	-109,883720
11670,996094	-110,387337
11714,062500	-110,300194
11757,128906	-110,397812
11800,195312	-110,148560
11843,261719	-110,107292
11886,328125	-109,743248
11929,394531	-109,849632
11972,460938	-110,329826
12015,527344	-110,610336
12058,593750	-110,407745
12101,660156	-110,517067
12144,726562	-110,264107
12187,792969	-110,118629
12230,859375	-110,027679
12273,925781	-110,361816
12316,992188	-110,747032
12360,058594	-110,859779
12403,125000	-110,934128
12446,191406	-110,393661
12489,257812	-110,446251
12532,324219	-110,309120
12575,390625	-110,258698
12618,457031	-110,235245
12661,523438	-109,914444
12704,589844	-110,358833
12747,656250	-110,346107
12790,722656	-110,417847
12833,789062	-110,473457
12876,855469	-110,765450
12919,921875	-110,901077
12962,988281	-110,888168
13006,054688	-111,059464
13049,121094	-110,966049
13092,187500	-111,293053
13135,253906	-111,664124
13178,320312	-111,811150
13221,386719	-111,958199
13264,453125	-111,837929
13307,519531	-111,699600
13350,585938	-112,031143
13393,652344	-111,943481
13436,718750	-112,077644
13479,785156	-112,383430
13522,851562	-112,234070
13565,917969	-112,579262
13608,984375	-112,474709
13652,050781	-112,542648
13695,117188	-113,037346
13738,183594	-113,184868
13781,250000	-113,111526
13824,316406	-113,159492
13867,382812	-112,844337
13910,449219	-112,958824
13953,515625	-113,240929
13996,582031	-113,125206
14039,648438	-112,801994
14082,714844	-112,988350
14125,781250	-113,190849
14168,847656	-112,811913
14211,914062	-112,846214
14254,980469	-112,894379
14298,046875	-112,507942
14341,113281	-112,490158
14384,179688	-112,812027
14427,246094	-112,353310
14470,312500	-111,872498
14513,378906	-111,858803
14556,445312	-111,978874
14599,511719	-112,222252
14642,578125	-111,853676
14685,644531	-111,722397
14728,710938	-111,634666
14771,777344	-111,655167
14814,843750	-111,527512
14857,910156	-111,773117
14900,976562	-111,452232
14944,042969	-111,265511
14987,109375	-110,969048
15030,175781	-110,754013
15073,242188	-110,388100
15116,308594	-110,576813
15159,375000	-110,524666
15202,441406	-110,496391
15245,507812	-110,298828
15288,574219	-109,878044
15331,640625	-110,085526
15374,707031	-109,798019
15417,773438	-109,642853
15460,839844	-109,737442
15503,906250	-109,699654
15546,972656	-109,779480
15590,039062	-110,181953
15633,105469	-109,127823
15676,171875	-109,040154
15719,238281	-109,360672
15762,304688	-109,163826
15805,371094	-109,134613
15848,437500	-109,176949
15891,503906	-108,433350
15934,570312	-108,428276
15977,636719	-108,615021
16020,703125	-108,757790
16063,769531	-108,791893
16106,835938	-108,549019
16149,902344	-108,074951
16192,968750	-108,196617
16236,035156	-108,935608
16279,101562	-108,853561
16322,167969	-108,894196
16365,234375	-109,029152
16408,300781	-109,373276
16451,367188	-109,349098
16494,433594	-108,728775
16537,500000	-109,152878
16580,566406	-109,585747
16623,632812	-109,490974
16666,699219	-109,982521
16709,765625	-109,754364
16752,832031	-109,298607
16795,898438	-109,245766
16838,964844	-109,377663
16882,031250	-108,873360
16925,097656	-108,981750
16968,164062	-109,554070
17011,230469	-109,586029
17054,296875	-109,519348
17097,363281	-109,264709
17140,429688	-109,676247
17183,496094	-109,896271
17226,562500	-109,872551
17269,628906	-109,774620
17312,695312	-109,797020
17355,761719	-110,124069
17398,828125	-110,289627
17441,894531	-110,464973
17484,960938	-110,444527
17528,027344	-110,494171
17571,093750	-110,028030
17614,160156	-110,132248
17657,226562	-110,496300
17700,292969	-110,483963
17743,359375	-111,174919
17786,425781	-111,147934
17829,492188	-111,356277
17872,558594	-111,193718
17915,625000	-111,201309
17958,691406	-111,340195
18001,757812	-111,580940
18044,824219	-111,899544
18087,890625	-111,780373
18130,957031	-111,997200
18174,023438	-111,680336
18217,089844	-111,884872
18260,156250	-111,768234
18303,222656	-112,197838
18346,289062	-112,400208
18389,355469	-112,965546
18432,421875	-112,677528
18475,488281	-112,690056
18518,554688	-113,051453
18561,621094	-113,181114
18604,687500	-113,210281
18647,753906	-113,771446
18690,820312	-114,285812
18733,886719	-114,407822
18776,953125	-114,161545
18820,019531	-114,722771
18863,085938	-115,069977
18906,152344	-114,705017
18949,218750	-114,426300
18992,285156	-115,141830
19035,351562	-115,305557
19078,417969	-115,473129
19121,484375	-115,385033
19164,550781	-115,628387
19207,617188	-116,022545
19250,683594	-116,422279
19293,750000	-116,351540
19336,816406	-117,033844
19379,882812	-117,699112
19422,949219	-117,806145
19466,015625	-117,926506
19509,082031	-118,559174
19552,148438	-118,517502
19595,214844	-118,527626
19638,281250	-118,899414
19681,347656	-119,840065
19724,414062	-120,170601
19767,480469	-120,284256
19810,546875	-120,408257
19853,613281	-120,710571
19896,679688	-121,247284
19939,746094	-121,346878
19982,812500	-122,119156
20025,878906	-122,149048
20068,945312	-122,774864
20112,011719	-123,088463
20155,078125	-123,130394
