0.00000	-43.94773
0.00002	-61.68172
0.00005	-46.28106
0.00007	-40.07133
0.00009	-37.32230
0.00011	-36.14058
0.00014	-36.02240
0.00016	-36.84858
0.00018	-38.64502
0.00020	-41.84408
0.00023	-47.70232
0.00025	-71.22415
0.00027	-50.30900
0.00029	-45.10757
0.00032	-43.26535
0.00034	-42.96188
0.00036	-43.98959
0.00039	-46.28106
0.00041	-50.39629
0.00043	-59.67942
0.00045	-60.20600
0.00048	-50.22257
0.00050	-45.49801
0.00052	-42.45506
0.00054	-40.48176
0.00057	-39.47741
0.00059	-39.40286
0.00061	-40.20600
0.00063	-41.68172
0.00066	-43.38194
0.00068	-44.96556
0.00070	-45.90684
0.00073	-46.28106
0.00075	-46.17248
0.00077	-45.59843
0.00079	-44.37569
0.00082	-42.49030
0.00084	-40.48176
0.00086	-38.69050
0.00088	-37.45971
0.00091	-36.94128
0.00093	-37.07274
0.00095	-37.80275
0.00098	-39.11087
0.00100	-41.09104
0.00102	-43.98959
0.00104	-48.65329
0.00107	-57.84401
0.00109	-66.78717
0.00111	-58.71333
0.00113	-65.20355
0.00116	-58.71333
0.00118	-49.01984
0.00120	-44.33194
0.00122	-41.68172
0.00125	-40.23319
0.00127	-39.52748
0.00129	-39.20711
0.00132	-39.08697
0.00134	-38.96847
0.00136	-39.01568
0.00138	-39.62848
0.00141	-41.27327
0.00143	-45.70002
0.00145	-80.76657
0.00147	-43.94773
0.00150	-37.43995
0.00152	-33.90497
0.00154	-31.82341
0.00156	-30.73626
0.00159	-30.39629
0.00161	-30.67263
0.00163	-31.49867
0.00166	-32.72708
0.00168	-34.23986
0.00170	-35.80711
0.00172	-37.12970
0.00175	-37.92713
0.00177	-38.20290
0.00179	-38.07453
0.00181	-37.90628
0.00184	-38.03216
0.00186	-38.75916
0.00188	-40.48176
0.00190	-44.15908
0.00193	-54.18540
0.00195	-50.66357
0.00197	-42.11034
0.00200	-38.42115
0.00202	-36.66610
0.00204	-36.31224
0.00206	-37.18703
0.00209	-39.42764
0.00211	-43.50012
0.00213	-51.32120
0.00215	-65.20355
0.00218	-51.03324
0.00220	-47.44870
0.00222	-45.80281
0.00224	-44.77976
